FarmerID,Region,Crop,FarmSizeAcres,PlantingDate,HarvestDate,ProductionKg,FertilizerKg,RainfallMM,Irrigation,MarketPrice,Gender,Age
999,Central,Potatoes,3.43,2025-02-21,2025-05-12,11143.3,129.0,1188.6,Drip,77.0,Female,60
1000,Nyanza,Maize,13.51,2025-01-24,2025-04-07,7299.7,365.3,116.6,Sprinkler,67.33,Male,31
1001,Rift Valley,Wheat,2.83,2025-06-10,2025-11-04,2914.0,129.0,827.7,Drip,38.91,Male,27
1002,Western,Rice,1.18,2025-04-30,2025-08-04,8834.7,236.1,871.4,Rain-fed,67.19,Female,75
1003,Rift Valley,Beans,12.91,2025-05-17,2025-08-19,11426.7,497.6,907.2,Sprinkler,107.13,Male,32
1004,Central,Beans,12.69,2025-03-18,2025-05-18,1317.0,352.6,1136.7,Drip,68.18,Male,49
1005,Nyanza,Potatoes,9.05,2025-01-22,2025-06-15,3473.8,239.0,1156.6,Flood,93.5,Female,28
1006,Eastern,Potatoes,3.1,2025-06-08,2025-08-10,3822.7,27.9,583.3,Flood,45.06,Male,36
1007,Western,Rice,14.95,2025-01-04,2025-05-19,9194.7,100.4,1120.2,Flood,23.88,Female,73
1008,Central,Potatoes,16.62,2025-01-14,2025-04-26,4228.6,224.0,1009.9,Sprinkler,92.74,Male,80
1009,Eastern,Beans,6.15,2025-02-17,2025-08-16,1579.3,474.9,476.4,Sprinkler,57.82,Male,40
1010,Rift Valley,Rice,15.91,2025-06-02,2025-11-20,8111.4,371.9,962.7,Flood,58.72,Female,78
1011,Eastern,Potatoes,8.12,2025-06-05,2025-09-12,6563.3,311.2,1027.7,Sprinkler,55.77,Male,33
1012,Western,Maize,13.86,2025-05-29,2025-08-27,2804.7,97.7,338.8,Sprinkler,87.29,Male,70
1013,Nyanza,Beans,19.98,2025-04-15,2025-08-21,2381.6,217.2,175.9,Drip,91.46,Male,72
1014,Central,Wheat,4.79,2025-06-09,2025-11-24,10471.4,226.1,277.8,Flood,64.61,Male,47
1015,Rift Valley,Rice,1.45,2025-01-22,2025-06-28,5569.0,189.9,969.0,Flood,99.96,Male,50
1016,Central,Maize,5.26,2025-03-26,2025-09-14,3458.5,116.4,388.9,Sprinkler,51.33,Male,67
1017,Eastern,Maize,18.14,2025-04-24,2025-08-17,7345.6,237.3,237.9,Sprinkler,81.17,Male,56
1018,Rift Valley,Beans,12.06,2025-06-25,2025-09-17,5209.0,163.4,914.0,Flood,54.37,Male,34
1019,Western,Maize,3.96,2025-02-26,2025-08-03,8898.1,51.0,563.7,Sprinkler,103.05,Male,30
1020,Western,Wheat,6.32,2025-02-12,2025-04-14,2808.0,372.8,843.3,Drip,32.67,Female,43
1021,Eastern,Rice,10.76,2025-03-21,2025-07-12,9589.9,61.0,1168.0,Drip,80.19,Male,46
1022,Western,Rice,1.66,2025-05-04,2025-10-18,4680.0,285.5,885.4,Sprinkler,89.31,Female,64
1023,Eastern,Potatoes,9.65,2025-05-07,2025-10-14,9247.4,267.7,977.1,Drip,119.53,Male,40
1024,Rift Valley,Potatoes,18.21,2025-06-29,2025-11-14,9827.3,422.4,785.7,Rain-fed,28.63,Male,53
1025,Central,Wheat,8.88,2025-02-15,2025-07-24,9761.8,386.3,204.5,Sprinkler,37.34,Female,66
1026,Nyanza,Potatoes,19.41,2025-04-02,2025-09-12,10139.4,70.1,261.5,Flood,93.15,Male,76
1027,Nyanza,Rice,5.19,2025-06-03,2025-10-19,2794.0,233.1,406.7,Rain-fed,94.14,Male,26
1028,Eastern,Potatoes,9.81,2025-06-13,2025-08-25,676.0,322.2,1172.7,Sprinkler,80.64,Male,57
1029,Central,Wheat,9.05,2025-06-07,2025-11-22,1628.0,26.5,231.4,Drip,36.32,Female,43
1030,Central,Potatoes,4.58,2025-04-18,2025-08-25,6464.6,402.1,1014.8,Rain-fed,92.35,Female,42
1031,Central,Wheat,15.61,2025-05-04,2025-08-31,570.9,192.0,793.9,Rain-fed,91.55,Male,68
1032,Western,Maize,18.67,2025-06-04,2025-11-07,10514.4,261.8,549.4,Rain-fed,73.18,Female,54
1033,Eastern,Maize,10.96,2025-04-30,2025-10-02,3157.8,125.5,810.0,Rain-fed,39.19,Female,67
1034,Rift Valley,Rice,7.43,2025-03-05,2025-06-23,8979.3,53.8,810.4,Flood,114.61,Female,68
1035,Eastern,Maize,8.43,2025-03-16,2025-07-10,10545.7,414.3,385.1,Flood,41.65,Female,47
1036,Rift Valley,Rice,19.72,2025-02-10,2025-05-09,528.1,59.4,1192.0,Sprinkler,107.39,Female,60
1037,Eastern,Wheat,12.35,2025-05-21,2025-10-26,9969.8,333.0,834.9,Sprinkler,106.59,Male,47
1038,Western,Beans,5.39,2025-03-29,2025-06-14,7148.3,247.2,889.6,Flood,84.44,Female,80
1039,Nyanza,Beans,10.81,2025-04-12,2025-08-02,7228.8,152.1,1036.3,Sprinkler,49.2,Female,29
1040,Eastern,Maize,2.33,2025-05-04,2025-08-18,10880.4,362.1,1005.0,Sprinkler,58.21,Female,80
1041,Rift Valley,Wheat,1.94,2025-03-11,2025-08-07,4236.7,354.3,432.1,Rain-fed,110.1,Male,25
1042,Western,Wheat,13.55,2025-05-01,2025-07-11,10876.7,245.9,379.4,Flood,109.25,Female,20
1043,Western,Potatoes,4.06,2025-01-18,2025-04-08,4825.3,253.6,703.1,Drip,116.87,Female,28
1044,Western,Potatoes,17.22,2025-06-25,2025-09-22,11664.8,356.4,918.2,Sprinkler,93.44,Male,53
1045,Nyanza,Maize,1.49,2025-01-30,2025-06-22,5471.0,238.3,217.3,Drip,118.6,Male,41
1046,Western,Rice,8.78,2025-04-12,2025-08-06,8003.9,297.6,1079.5,Drip,59.31,Female,46
1047,Rift Valley,Maize,15.84,2025-06-05,2025-08-17,6517.2,451.6,471.2,Sprinkler,31.67,Female,74
1048,Nyanza,Maize,12.01,2025-05-11,2025-09-12,5011.3,416.0,948.3,Sprinkler,36.0,Female,53
1049,Western,Beans,15.51,2025-05-14,2025-08-22,5016.6,433.4,386.5,Drip,105.41,Male,49
1050,Eastern,Wheat,2.09,2025-01-13,2025-03-29,3692.1,168.5,1069.3,Sprinkler,107.82,Female,40
1051,Rift Valley,Rice,14.86,2025-04-04,2025-07-08,1294.6,483.9,1063.5,Rain-fed,26.59,Female,23
1052,Central,Wheat,14.19,2025-02-03,2025-07-12,9221.9,49.9,389.5,Drip,88.67,Male,38
1053,Rift Valley,Rice,9.96,2025-01-23,2025-06-27,3754.2,440.2,1012.3,Sprinkler,85.44,Male,28
1054,Central,Beans,2.91,2025-03-04,2025-06-17,8339.7,203.0,816.3,Flood,117.17,Female,76
1055,Nyanza,Beans,6.05,2025-06-03,2025-10-20,650.6,160.9,151.0,Drip,59.77,Male,35
1056,Eastern,Maize,3.39,2025-04-07,2025-07-14,5452.2,269.7,300.6,Drip,92.59,Male,39
1057,Western,Potatoes,1.17,2025-05-10,2025-10-03,6040.4,446.1,397.7,Rain-fed,45.54,Female,36
1058,Eastern,Beans,19.05,2025-01-10,2025-05-29,10546.1,233.8,562.4,Rain-fed,37.17,Male,80
1059,Nyanza,Wheat,12.58,2025-04-29,2025-10-03,7911.9,225.2,192.1,Flood,90.26,Male,22
1060,Western,Wheat,4.3,2025-02-17,2025-08-15,6032.8,480.5,1190.7,Flood,97.22,Male,57
1061,Central,Wheat,3.88,2025-05-23,2025-08-09,9530.2,58.0,547.8,Flood,59.95,Female,31
1062,Central,Potatoes,1.55,2025-02-13,2025-04-29,8190.9,186.4,990.2,Flood,67.07,Male,60
1063,Western,Wheat,2.17,2025-02-22,2025-08-12,7280.1,94.6,861.4,Sprinkler,69.01,Female,43
1064,Central,Rice,17.46,2025-02-20,2025-04-25,3909.3,189.9,266.2,Rain-fed,22.18,Female,28
1065,Rift Valley,Beans,3.34,2025-06-02,2025-08-15,2911.7,166.5,188.0,Drip,29.54,Male,32
1066,Nyanza,Beans,6.42,2025-02-01,2025-05-19,4648.1,102.8,137.8,Drip,62.93,Male,49
1067,Central,Potatoes,6.24,2025-03-06,2025-05-16,530.4,401.9,1078.7,Sprinkler,32.06,Female,42
1068,Rift Valley,Maize,1.71,2025-05-16,2025-08-27,9212.2,340.3,871.7,Drip,25.46,Female,23
1069,Nyanza,Maize,4.59,2025-01-29,2025-07-20,6144.2,498.3,1004.5,Sprinkler,56.71,Male,66
1070,Western,Potatoes,15.68,2025-04-22,2025-10-07,1291.9,187.1,1160.2,Rain-fed,105.43,Male,49
1071,Western,Rice,10.83,2025-02-19,2025-05-22,9515.7,372.0,442.9,Flood,43.41,Male,70
1072,Rift Valley,Wheat,12.06,2025-05-04,2025-08-17,8287.8,62.6,919.2,Drip,111.64,Female,34
1073,Central,Rice,14.11,2025-02-21,2025-05-29,7834.6,217.6,1032.4,Drip,84.96,Female,63
1074,Central,Potatoes,16.04,2025-05-24,2025-09-22,1007.7,282.5,313.1,Rain-fed,73.04,Female,62
1075,Western,Rice,10.09,2025-01-09,2025-06-11,3269.5,227.6,468.4,Rain-fed,107.3,Male,58
1076,Eastern,maiz,8.92,2025-04-30,2025-10-13,6278.6,345.4,883.4,Sprinkler,91.86,Male,62
1077,Nyanza,Beans,8.99,2025-06-04,2025-10-23,7275.9,332.8,577.2,Sprinkler,102.57,Male,49
1078,Central,Rice,8.27,2025-01-17,2025-04-09,2255.7,52.0,572.8,Flood,113.56,Male,59
1079,Nyanza,Rice,12.44,2025-06-12,2025-10-25,11573.9,403.1,1002.5,Sprinkler,74.04,Female,33
1080,Central,Maize,7.79,2025-04-29,2025-07-02,4158.1,363.4,407.4,Drip,23.14,Male,73
1081,Western,Beans,2.14,2025-02-16,2025-07-21,6261.1,191.2,170.8,Drip,31.43,Female,73
1082,Western,Potatoes,8.82,2025-03-29,2025-06-03,6074.4,486.6,652.8,Rain-fed,66.64,Female,65
1083,Western,Maize,2.98,2025-06-09,2025-10-17,7395.5,51.7,883.1,Sprinkler,102.67,Male,47
1084,Nyanza,Beans,14.5,2025-02-17,2025-05-14,9959.0,132.7,775.2,Flood,94.72,Male,28
1085,Rift Valley,maiz,9.53,2025-01-13,2025-05-02,11824.1,495.2,1153.1,Flood,33.96,Female,58
1086,Central,Maize,15.23,2025-05-10,2025-09-11,8400.6,52.0,228.6,Flood,58.78,Male,62
1087,Central,Maize,12.43,2025-04-18,2025-07-26,10949.0,66.2,746.1,Sprinkler,45.24,Female,55
1088,Western,Maize,11.57,2025-05-13,2025-07-29,1241.6,118.6,333.8,Flood,73.46,Female,69
1089,Central,maiz,16.51,2025-02-21,2025-06-14,7017.7,189.9,422.4,Sprinkler,60.55,Male,75
1090,Central,Potatoes,14.14,2025-01-31,2025-07-20,4977.6,295.8,213.5,Flood,27.14,Female,78
1091,Rift Valley,Rice,10.01,2025-02-03,2025-05-28,1455.1,41.5,251.1,Drip,61.52,Female,36
1092,Western,Maize,18.51,2025-06-04,2025-11-06,6338.4,391.8,1173.6,Rain-fed,56.52,Female,69
1093,Rift Valley,Wheat,18.99,2025-04-14,2025-09-24,5693.6,26.0,1149.5,Flood,95.3,Male,46
1094,Nyanza,Rice,11.86,2025-05-24,2025-08-16,5164.4,209.6,643.0,Rain-fed,44.17,Male,73
1095,Eastern,Beans,1.21,2025-03-31,2025-08-09,1130.0,140.2,890.1,Rain-fed,48.87,Male,77
1096,Eastern,Beans,8.16,2025-03-08,2025-07-27,3102.5,90.1,1120.1,Sprinkler,107.62,Male,33
1097,Nyanza,Maize,11.07,2025-06-10,2025-09-02,4508.3,464.4,803.0,Drip,86.16,Male,39
1098,Central,Maize,11.69,2025-03-12,2025-05-11,11663.9,25.2,232.2,Flood,24.76,Male,54
1099,Western,Potatoes,7.37,2025-05-05,2025-08-29,643.9,416.6,1199.3,Flood,84.26,Male,70
1100,Nyanza,Rice,15.39,2025-02-07,2025-06-29,1615.6,491.9,107.3,Drip,72.02,Female,71
1101,Western,Maize,4.68,2025-03-23,2025-08-30,4417.2,232.9,498.9,Flood,106.13,Female,35
1102,Nyanza,Wheat,3.84,2025-02-14,2025-05-09,1142.4,491.7,869.5,Drip,50.35,Female,46
1103,Eastern,Maize,1.14,2025-06-30,2025-11-06,9488.1,186.6,1079.6,Rain-fed,109.16,Male,74
1104,Rift Valley,maiz,17.62,2025-02-18,2025-05-25,3956.7,488.5,361.0,Drip,93.49,Female,56
1105,Eastern,Beans,16.45,2025-06-17,2025-08-29,6818.7,266.2,756.8,Flood,79.86,Male,46
1106,Nyanza,Beans,14.94,2025-01-12,2025-05-31,10412.2,211.4,1150.5,Rain-fed,32.63,Male,41
1107,Nyanza,Potatoes,7.76,2025-02-02,2025-06-19,1737.8,207.0,872.2,Drip,117.07,Female,49
1108,Nyanza,Rice,5.86,2025-06-27,2025-10-20,9918.9,418.0,540.0,Sprinkler,90.65,Male,42
1109,Rift Valley,Potatoes,10.51,2025-03-31,2025-07-01,3615.5,216.3,1129.1,Sprinkler,49.8,Female,65
1110,Eastern,Maize,15.67,2025-06-17,2025-10-20,10931.0,449.7,312.6,Rain-fed,107.69,Female,61
1111,Rift Valley,Beans,5.98,2025-05-07,2025-07-19,3740.7,486.2,585.1,Drip,56.86,Female,40
1112,Nyanza,Potatoes,1.45,2025-02-15,2025-05-23,1699.8,326.5,541.8,Sprinkler,74.96,Male,52
1113,Central,Wheat,10.48,2025-05-27,2025-10-29,9271.5,288.6,768.5,Drip,32.53,Male,22
1114,Eastern,Potatoes,3.68,2025-03-13,2025-08-21,3732.4,408.4,641.6,Sprinkler,45.09,Female,52
1115,Central,Rice,11.38,2025-01-14,2025-05-18,2215.7,214.7,1027.3,Flood,28.09,Male,33
1116,Eastern,Wheat,15.15,2025-02-12,2025-06-15,5490.3,456.3,526.9,Sprinkler,28.2,Female,41
1117,Western,Potatoes,16.36,2025-06-01,2025-11-11,10161.3,64.5,587.3,Drip,67.07,Male,58
1118,Rift Valley,Wheat,16.41,2025-05-30,2025-09-28,2800.8,75.7,958.5,Drip,106.74,Male,48
1119,Rift Valley,Rice,16.35,2025-04-02,2025-06-02,7127.4,60.2,738.4,Rain-fed,90.76,Male,75
1120,Central,Maize,14.37,2025-03-09,2025-08-23,1881.9,263.9,594.7,Flood,101.84,Female,30
1121,Nyanza,Potatoes,4.57,2025-02-24,2025-08-02,1231.3,233.6,1030.2,Rain-fed,51.36,Male,29
1122,Western,Maize,9.7,2025-05-03,2025-10-10,1303.7,485.0,532.5,Flood,47.4,Male,22
1123,Central,Beans,17.93,2025-03-14,2025-06-10,1936.2,203.8,182.0,Sprinkler,95.08,Male,35
1124,Central,Wheat,7.79,2025-04-23,2025-09-26,7745.8,313.9,1093.4,Flood,45.35,Male,28
1125,Rift Valley,Wheat,10.14,2025-05-12,2025-08-06,7863.9,360.4,895.4,Flood,22.3,Female,48
1126,Western,Rice,19.36,2025-02-12,2025-07-16,2442.7,91.3,904.0,Sprinkler,84.18,Female,39
1127,Western,Wheat,2.37,2025-05-26,2025-11-18,9514.9,300.2,1197.2,Sprinkler,24.95,Female,59
1128,Western,Wheat,16.26,2025-05-15,2025-09-12,8394.4,111.7,424.2,Sprinkler,85.21,Male,69
1129,Eastern,Maize,14.24,2025-04-12,2025-09-29,10778.8,397.0,240.6,Flood,40.24,Female,52
1130,Nyanza,Beans,1.47,2025-03-09,2025-08-27,724.0,304.2,1184.2,Rain-fed,108.47,Female,35
1131,Central,Beans,12.77,2025-05-02,2025-10-22,10391.0,368.0,186.3,Drip,63.25,Male,66
1132,Eastern,Maize,7.17,2025-04-07,2025-10-02,4030.8,52.2,344.6,Rain-fed,57.79,Male,60
1133,Western,Wheat,11.78,2025-03-31,2025-06-19,5065.9,125.7,901.0,Sprinkler,96.44,Female,28
1134,Rift Valley,Maize,1.13,2025-01-05,2025-06-15,6674.5,356.7,676.1,Rain-fed,54.44,Male,34
1135,Eastern,Maize,10.32,2025-04-05,2025-08-10,4774.7,240.1,783.6,Drip,39.14,Female,56
1136,Eastern,Beans,7.64,2025-01-19,2025-05-09,7537.8,370.9,1175.5,Drip,118.5,Female,33
1137,Central,Wheat,12.89,2025-01-19,2025-07-11,2148.7,86.6,450.8,Rain-fed,67.03,Male,51
1138,Eastern,Maize,17.4,2025-04-12,2025-06-25,6706.5,439.0,1035.9,Rain-fed,69.46,Male,27
1139,Nyanza,Rice,10.71,2025-01-04,2025-06-18,1524.0,469.4,511.9,Flood,58.46,Male,38
1140,Central,Beans,6.06,2025-03-28,2025-07-04,2726.2,415.3,944.2,Drip,110.24,Male,35
1141,Rift Valley,Rice,18.15,2025-03-31,2025-07-31,5869.0,478.9,813.2,Flood,52.95,Female,54
1142,Nyanza,Wheat,3.55,2025-04-18,2025-06-28,2391.5,30.8,792.5,Flood,54.55,Female,54
1143,Rift Valley,Rice,16.28,2025-03-27,2025-06-30,5627.3,67.1,209.6,Sprinkler,47.93,Female,31
1144,Rift Valley,Beans,12.87,2025-04-16,2025-07-24,6688.8,52.4,807.7,Flood,87.55,Female,32
1145,Eastern,Rice,8.78,2025-06-08,2025-12-04,2834.9,212.4,1190.5,Drip,52.6,Female,26
1146,Western,Rice,15.9,2025-04-04,2025-06-16,4901.1,493.7,632.8,Flood,46.11,Male,68
1147,Nyanza,Wheat,17.28,2025-05-28,2025-10-07,1745.1,380.8,556.1,Sprinkler,38.3,Male,58
1148,Nyanza,Beans,4.53,2025-05-02,2025-07-25,11498.3,397.7,739.6,Flood,60.93,Male,20
1149,Central,Wheat,19.75,2025-03-22,2025-07-13,4328.7,429.2,537.1,Sprinkler,66.14,Male,51
1150,Nyanza,Rice,11.41,2025-01-26,2025-04-28,11908.5,384.4,125.4,Flood,114.82,Female,75
1151,Central,Potatoes,16.11,2025-02-15,2025-04-16,731.9,105.0,733.2,Sprinkler,58.47,Female,28
1152,Central,Maize,10.92,2025-03-28,2025-08-22,5960.8,348.3,1112.8,Drip,80.59,Male,22
1153,Western,Beans,9.84,2025-04-09,2025-06-24,7512.2,142.0,508.0,Flood,71.53,Female,50
1154,Western,Maize,7.88,2025-02-18,2025-06-15,7253.1,351.6,752.4,Drip,105.07,Female,59
1155,Eastern,Beans,8.91,2025-04-18,2025-07-24,5132.7,316.2,771.7,Flood,34.58,Female,40
1156,Nyanza,Rice,15.57,2025-06-21,2025-10-12,4014.5,333.7,819.1,Drip,37.36,Female,56
1157,Nyanza,Rice,11.27,2025-01-18,2025-06-17,4415.5,178.5,411.9,Drip,95.68,Female,65
1158,Nyanza,Wheat,11.82,2025-03-18,2025-09-13,2918.6,332.9,307.7,Drip,44.9,Male,65
1159,Rift Valley,Maize,14.99,2025-03-04,2025-06-07,3241.4,440.4,488.9,Drip,72.53,Female,71
1160,Central,Potatoes,19.36,2025-01-20,2025-06-11,2639.0,190.2,411.9,Flood,118.99,Male,33
1161,Rift Valley,Wheat,18.33,2025-05-14,2025-10-25,1144.7,438.3,214.5,Drip,117.08,Female,72
1162,Central,Potatoes,2.78,2025-02-05,2025-04-24,10181.3,77.9,1093.3,Flood,100.43,Female,25
1163,Eastern,Beans,11.44,2025-06-21,2025-12-03,10748.1,205.0,501.2,Drip,29.64,Female,65
1164,Rift Valley,Beans,5.72,2025-03-02,2025-06-20,3325.6,300.7,598.9,Flood,103.07,Male,45
1165,Central,Rice,10.12,2025-06-09,2025-12-01,3688.0,393.0,210.8,Sprinkler,100.72,Female,72
1166,Central,Wheat,11.08,2025-02-02,2025-06-09,9871.2,123.5,316.6,Rain-fed,77.62,Female,79
1167,Central,Beans,1.37,2025-03-06,2025-08-18,7974.0,101.5,714.4,Sprinkler,69.56,Male,72
1168,Nyanza,Potatoes,18.17,2025-03-25,2025-08-12,1572.1,148.1,523.0,Sprinkler,34.53,Female,28
1169,Western,Beans,16.25,2025-05-21,2025-10-20,4801.7,215.5,917.7,Sprinkler,103.99,Female,77
1170,Nyanza,Maize,11.09,2025-04-25,2025-08-19,5324.9,105.5,465.6,Sprinkler,83.2,Male,28
1171,Rift Valley,Potatoes,11.52,2025-03-25,2025-09-20,8468.1,381.0,872.8,Sprinkler,112.28,Female,27
1172,Central,Wheat,3.61,2025-01-20,2025-03-30,9741.7,61.2,1139.9,Rain-fed,69.61,Male,29
1173,Rift Valley,Beans,4.94,2025-04-29,2025-08-26,8777.1,323.5,469.7,Sprinkler,59.53,Female,68
1174,Eastern,Potatoes,8.89,2025-04-02,2025-06-29,3341.8,189.3,795.6,Sprinkler,39.68,Female,77
1175,Rift Valley,Wheat,14.19,2025-06-28,2025-11-27,3962.5,43.2,305.3,Flood,37.9,Male,65
1176,Rift Valley,Beans,14.95,2025-01-17,2025-05-05,6534.2,382.0,222.0,Rain-fed,76.33,Female,36
1177,Central,Beans,7.25,2025-01-27,2025-06-17,10122.8,160.5,982.9,Sprinkler,57.48,Male,33
1178,Rift Valley,Potatoes,13.72,2025-03-04,2025-05-21,7931.6,487.6,115.1,Flood,102.99,Female,67
1179,Nyanza,Potatoes,19.54,2025-06-06,2025-11-06,7996.1,250.6,885.9,Drip,74.35,Male,29
1180,Nyanza,Beans,14.14,2025-05-07,2025-08-22,8428.2,320.8,184.1,Sprinkler,109.01,Male,76
1181,Nyanza,Maize,16.05,2025-04-14,2025-07-01,10010.8,101.5,822.2,Sprinkler,47.22,Male,57
1182,Eastern,Potatoes,12.91,2025-04-08,2025-07-12,1448.6,179.1,371.0,Sprinkler,112.69,Male,65
1183,Rift Valley,Wheat,5.28,2025-03-10,2025-05-30,10796.4,464.3,547.0,Flood,107.4,Female,45
1184,Nyanza,Wheat,1.61,2025-06-13,2025-09-19,704.5,419.9,787.3,Sprinkler,89.31,Male,67
1185,Rift Valley,Maize,13.99,2025-01-03,2025-06-12,8528.6,289.6,163.5,Drip,31.67,Male,70
1186,Rift Valley,Wheat,3.87,2025-04-17,2025-08-11,8986.5,383.6,892.8,Sprinkler,41.93,Male,48
1187,Central,Potatoes,2.31,2025-03-14,2025-07-03,7544.5,496.7,132.0,Rain-fed,57.47,Female,54
1188,Western,Wheat,12.43,2025-04-22,2025-09-29,8345.1,76.4,1023.6,Flood,28.43,Male,64
1189,Western,Wheat,16.95,2025-01-24,2025-05-05,9613.3,142.8,368.6,Flood,64.8,Male,21
1190,Western,Wheat,1.01,2025-05-15,2025-07-24,11503.9,324.1,799.9,Flood,79.4,Female,57
1191,Western,Maize,9.4,2025-04-08,2025-09-14,9476.3,36.2,641.9,Drip,84.25,Male,37
1192,Western,Rice,8.05,2025-06-30,2025-11-12,10431.3,313.8,410.0,Flood,23.11,Female,75
1193,Central,Potatoes,15.7,2025-06-29,2025-12-06,11758.2,436.6,431.1,Rain-fed,46.11,Male,73
1194,Central,Beans,6.56,2025-06-19,2025-08-28,6151.7,262.4,452.1,Drip,57.98,Male,32
1195,Western,Rice,13.07,2025-01-24,2025-07-03,7142.5,298.8,1053.6,Sprinkler,44.95,Male,80
1196,Central,Beans,19.54,2025-04-20,2025-08-20,8472.2,146.7,611.7,Drip,20.41,Male,44
1197,Eastern,Maize,18.25,2025-05-13,2025-08-26,3248.4,277.9,678.9,Flood,77.25,Male,56
1198,Central,Wheat,7.1,2025-04-06,2025-09-15,2370.8,496.1,522.8,Sprinkler,113.91,Female,29
1199,Central,Beans,13.92,2025-05-15,2025-10-28,4400.5,276.5,472.1,Rain-fed,107.43,Female,59
1200,Rift Valley,Beans,18.56,2025-05-31,2025-09-01,1508.8,258.9,1177.3,Sprinkler,38.54,Female,32
1201,Western,Beans,15.98,2025-01-26,2025-06-02,5050.4,480.6,470.7,Sprinkler,93.67,Female,51
1202,Rift Valley,Beans,9.66,2025-04-04,2025-06-21,5343.9,143.0,989.4,Rain-fed,108.65,Male,25
1203,Rift Valley,Potatoes,3.63,2025-06-06,2025-10-11,7360.6,73.9,220.9,Sprinkler,20.4,Male,43
1204,Nyanza,Beans,17.37,2025-05-16,2025-09-22,8527.8,419.5,1077.1,Flood,52.58,Male,37
1205,Eastern,Potatoes,9.05,2025-02-25,2025-07-23,946.8,179.3,603.7,Sprinkler,91.67,Male,35
1206,Central,Potatoes,11.48,2025-03-19,2025-07-25,1234.3,452.2,864.2,Rain-fed,27.59,Male,68
1207,Central,Rice,18.01,2025-01-01,2025-06-18,10106.3,217.4,973.8,Sprinkler,26.27,Male,71
1208,Rift Valley,Rice,1.73,2025-03-30,2025-09-13,3914.9,259.9,205.3,Flood,31.86,Male,53
1209,Central,Wheat,14.31,2025-05-06,2025-09-08,2358.7,284.9,885.1,Rain-fed,90.27,Female,66
1210,Central,Wheat,18.42,2025-01-14,2025-03-28,1044.9,378.4,1108.6,Drip,63.29,Female,72
1211,Nyanza,Beans,8.29,2025-05-23,2025-11-05,6595.8,347.5,328.3,Flood,40.44,Female,56
1212,Central,Beans,7.54,2025-01-28,2025-04-04,2865.7,23.2,174.7,Sprinkler,51.05,Female,51
1213,Rift Valley,Wheat,7.74,2025-04-22,2025-07-18,6945.1,109.9,553.6,Flood,31.44,Male,26
1214,Nyanza,Beans,12.14,2025-04-01,2025-09-19,4590.6,390.9,586.8,Rain-fed,26.26,Female,80
1215,Eastern,Beans,7.84,2025-06-02,2025-09-29,2379.5,238.6,978.0,Rain-fed,72.33,Female,62
1216,Rift Valley,Rice,12.74,2025-06-24,2025-10-17,4252.8,25.9,588.3,Flood,77.93,Male,36
1217,Central,Potatoes,9.06,2025-03-19,2025-08-26,9589.5,171.7,336.0,Sprinkler,115.61,Female,65
1218,Eastern,Beans,11.39,2025-01-04,2025-03-10,9145.7,386.5,421.9,Flood,52.26,Male,39
1219,Eastern,Beans,9.11,2025-02-20,2025-05-08,7133.8,446.3,744.1,Sprinkler,26.67,Female,31
1220,Rift Valley,Wheat,15.53,2025-06-28,2025-09-24,6853.8,261.4,1189.0,Drip,50.62,Female,79
1221,Central,Beans,2.29,2025-04-24,2025-08-14,1279.4,193.6,686.1,Rain-fed,22.76,Female,75
1222,Rift Valley,Maize,4.17,2025-02-05,2025-07-10,11898.9,126.5,424.5,Rain-fed,82.48,Female,57
1223,Western,Rice,6.44,2025-01-22,2025-04-12,5947.4,306.9,718.9,Rain-fed,69.51,Female,78
1224,Western,Wheat,12.76,2025-05-21,2025-09-15,10185.6,425.7,202.5,Drip,44.11,Female,77
1225,Eastern,Rice,6.71,2025-02-18,2025-06-06,3175.6,204.9,878.7,Sprinkler,99.66,Male,79
1226,Western,Potatoes,14.68,2025-01-27,2025-04-24,2878.7,497.2,400.9,Sprinkler,81.41,Male,80
1227,Central,Wheat,2.44,2025-03-02,2025-08-15,6431.4,21.8,893.7,Rain-fed,34.72,Female,23
1228,Central,Beans,1.34,2025-03-14,2025-08-16,6048.0,200.0,513.5,Rain-fed,65.37,Female,32
1229,Western,Potatoes,18.71,2025-05-23,2025-08-06,4657.2,343.6,246.3,Drip,24.69,Male,43
1230,Rift Valley,Beans,13.36,2025-01-30,2025-04-16,2227.7,455.0,517.1,Sprinkler,35.65,Female,77
1231,Central,Beans,8.49,2025-06-08,2025-09-16,799.5,295.7,731.0,Drip,56.26,Female,43
1232,Central,Beans,17.61,2025-01-08,2025-05-10,4982.7,175.7,608.0,Rain-fed,38.59,Male,64
1233,Rift Valley,Rice,3.86,2025-03-04,2025-08-17,7388.1,189.4,660.9,Rain-fed,97.74,Female,47
1234,Rift Valley,Wheat,6.97,2025-05-21,2025-10-26,2791.4,260.0,1127.5,Sprinkler,100.05,Female,32
1235,Nyanza,Maize,10.66,2025-02-19,2025-07-14,3101.6,273.5,303.0,Sprinkler,93.78,Female,54
1236,Eastern,Beans,12.44,2025-01-24,2025-03-28,4337.8,109.5,1002.3,Flood,62.06,Male,76
1237,Eastern,Potatoes,17.62,2025-03-25,2025-06-06,7829.3,102.6,1004.2,Rain-fed,81.61,Male,59
1238,Eastern,Rice,8.41,2025-06-29,2025-10-22,11371.0,206.4,808.6,Flood,43.53,Female,47
