TransactionID,Date,StoreID,Region,ProductID,Category,UnitPrice,Quantity,Discount,Cost,Sales,Profit,CustomerID,Age,Gender,Membership,PaymentMethod,Promotion,Holiday,InventoryLevel,CustomerSatisfaction
3076,2024-12-29,S005,South,P7552,Groceries,854.99,6,5,543.89,4873.44,1773.27,C52865,30,Male,None,Mobile Money,Holiday Sale,0,305,4.8
3077,2025-03-10,S001,South,P3945,Clothing,415.8,9,10,352.84,3367.98,509.98,C84272,42,Male,None,Online,Weekend Deal,0,116,2.9
3078,2025-05-30,S013,South,P9154,Electronics,884.41,3,0,442.74,2653.23,1325.01,C28533,19,Male,Silver,Card,Weekend Deal,0,213,3.0
3079,2025-09-22,S014,East,P6427,Electronics,216.95,6,20,187.71,1041.36,140.35,C31069,19,Female,Silver,Cash,Weekend Deal,1,373,3.0
3080,2024-12-25,S011,West,P5937,Furniture,306.67,3,0,227.05,920.01,238.86,C67286,66,Male,Platinum,Card,Holiday Sale,0,423,2.1
3081,2025-07-08,S013,South,P8661,Office Supplies,839.55,5,5,576.86,3987.86,1247.78,C50791,63,Male,Gold,Cash,Clearance,0,498,3.1
3082,2024-05-08,S017,North,P5481,Groceries,406.56,3,10,295.64,1097.71,299.48,C73098,39,Female,Gold,Mobile Money,Loyalty Offer,0,16,2.9
3083,2025-01-27,S014,West,P4676,Electronics,821.62,15,10,458.12,11091.87,4907.25,C90599,30,Female,Silver,Mobile Money,None,0,308,3.0
3084,2024-11-20,S003,South,P1295,Clothing,199.13,11,5,111.55,2080.91,915.21,C17341,25,Female,Silver,Card,Loyalty Offer,0,262,1.1
3085,2025-01-26,S012,West,P3968,Groceries,565.82,14,15,308.52,6733.26,3061.87,C22580,63,Male,None,Cash,Holiday Sale,0,117,1.7
3086,2025-09-15,S010,West,P1045,Groceries,244.16,14,20,190.77,2734.59,597.97,C91205,43,Female,Platinum,Mobile Money,Holiday Sale,1,352,1.4
3087,2025-12-26,S018,South,P4739,Groceries,277.37,12,20,172.57,2662.75,1006.08,C20476,35,Female,None,Online,None,0,22,3.4
3088,2024-04-14,S013,West,P7753,Groceries,708.82,12,10,600.61,7655.26,1168.67,C91393,75,Male,Silver,Cash,Clearance,0,275,1.5
3089,2024-11-08,S005,Central,P7140,Furniture,243.06,9,20,127.86,1750.03,829.44,C36824,49,Male,Platinum,Cash,None,0,68,2.6
3090,2024-08-23,S014,Central,P3735,Groceries,169.77,13,5,101.93,2096.66,837.82,C85658,53,Female,None,Online,None,0,56,1.0
3091,2024-08-13,S006,West,P8128,Groceries,858.72,6,20,500.13,4121.86,1721.23,C33682,35,Female,Silver,Card,Loyalty Offer,1,183,2.5
3092,2024-11-23,S015,East,P3451,Furniture,175.29,14,0,97.68,2454.06,1086.54,C93654,25,Male,Silver,Cash,Clearance,1,352,4.3
3093,2024-10-21,S009,North,P7532,Office Supplies,806.04,1,10,528.87,725.44,249.45,C27469,20,Male,Gold,Card,Clearance,0,406,4.5
3094,2025-08-11,S002,Central,P3446,Electronics,520.92,1,20,288.54,416.74,185.9,C69416,49,Male,Platinum,Mobile Money,Loyalty Offer,1,101,2.3
3095,2025-11-21,S012,West,P3373,Furniture,195.61,10,0,112.59,1956.1,830.2,C39869,54,Male,Platinum,Online,Weekend Deal,1,337,3.7
3096,2025-09-25,S002,East,P9255,Groceries,470.08,9,10,379.04,3807.65,737.42,C66105,43,Female,Platinum,Mobile Money,Weekend Deal,0,434,2.6
3097,2025-03-09,S013,South,P8551,electrnics,316.47,3,15,187.22,807.0,329.59,C46772,44,Female,Silver,Online,Weekend Deal,0,65,2.9
3098,2025-05-10,S020,Central,P5096,Electronics,574.07,2,10,491.2,1033.33,149.17,C95676,58,Male,None,Cash,Weekend Deal,1,123,1.2
3099,2025-10-19,S019,North,P5734,Clothing,475.22,1,5,425.35,451.46,47.38,C62610,36,Female,Silver,Online,Weekend Deal,0,201,2.6
3100,2024-03-05,S019,South,P2645,Clothing,233.76,2,0,155.12,467.52,157.28,C63319,70,Male,None,Online,Weekend Deal,0,273,1.9
3101,2024-05-27,S002,East,P4313,Furniture,64.72,9,20,35.78,465.98,208.37,C42457,26,Male,Gold,Online,Loyalty Offer,1,196,1.2
3102,2025-10-13,S011,North,P6380,Electronics,150.29,1,0,88.69,150.29,61.6,C94348,50,Female,Gold,Card,Holiday Sale,1,133,2.8
3103,2025-09-29,S016,West,P7495,Clothing,195.68,14,0,171.99,2739.52,331.66,C89434,38,Male,Gold,Card,Holiday Sale,1,61,2.0
3104,2024-11-10,S004,West,P2127,Groceries,457.77,11,0,355.93,5035.47,1120.24,C61981,69,Female,Silver,Cash,Clearance,0,349,1.3
3105,2025-03-23,S014,Central,P8737,Furniture,403.17,9,25,296.3,2721.4,721.37,C10350,19,Male,Silver,Cash,Clearance,0,344,2.0
3106,2024-07-11,S019,North,P3411,Clothing,44.02,5,5,23.59,209.09,97.04,C96945,59,Female,Gold,Cash,None,0,117,3.5
3107,2024-09-22,S002,East,P7240,Electronics,890.72,2,25,678.73,1336.08,317.99,C17758,63,Male,None,Mobile Money,Holiday Sale,0,53,3.7
3108,2025-06-12,S019,East,P9211,electrnics,654.74,13,5,495.05,8086.04,1972.17,C97812,52,Female,Gold,Cash,Weekend Deal,1,323,3.9
3109,2024-04-25,S017,North,P8939,Groceries,855.72,6,5,568.95,4877.6,1634.59,C26541,58,Male,Gold,Mobile Money,Clearance,0,251,1.5
3110,2024-01-17,S006,Central,P1946,Electronics,618.74,13,15,442.81,6837.08,1944.03,C66608,74,Male,None,Mobile Money,Clearance,0,109,4.5
3111,2024-03-06,S003,North,P1500,Electronics,490.17,14,20,332.43,5489.9,1766.69,C72063,68,Male,None,Cash,Loyalty Offer,0,306,1.1
3112,2025-01-21,S012,South,P8371,Clothing,268.03,2,15,154.96,455.65,192.22,C90423,50,Male,Gold,Card,Clearance,0,404,2.9
3113,2024-04-24,S012,East,P2387,Furniture,60.68,15,25,31.1,682.65,332.77,C86518,35,Male,Silver,Online,Weekend Deal,0,128,3.8
3114,2025-10-10,S001,West,P5470,Groceries,239.87,9,0,136.79,2158.83,927.72,C52709,19,Male,None,Mobile Money,Loyalty Offer,1,66,4.6
3115,2024-03-29,S020,Central,P6848,Office Supplies,562.37,1,20,425.9,449.9,109.18,C57046,62,Female,None,Cash,Weekend Deal,1,317,2.5
3116,2025-02-13,S004,North,P8969,Furniture,185.85,9,5,97.77,1589.02,753.08,C33684,20,Male,None,Mobile Money,None,1,308,2.5
3117,2025-03-18,S002,South,P3225,Furniture,136.61,1,25,83.68,102.46,39.7,C86318,47,Female,Platinum,Online,Clearance,1,96,1.1
3118,2024-01-01,S007,East,P5978,Office Supplies,824.06,14,5,485.06,10960.0,4508.7,C57761,41,Male,Platinum,Cash,Holiday Sale,1,305,2.2
3119,2024-10-02,S019,East,P4770,Clothing,19.92,10,20,17.13,159.36,22.32,C59109,32,Male,Silver,Cash,Weekend Deal,0,251,1.1
3120,2024-01-22,S014,West,P7975,Clothing,255.89,2,25,207.82,383.83,72.1,C46728,59,Male,Silver,Cash,None,1,499,2.8
3121,2024-02-03,S013,North,P7402,Clothing,496.91,11,0,404.22,5466.01,1019.59,C70211,30,Female,None,Online,None,0,332,3.1
3122,2025-04-17,S010,North,P8231,Clothing,429.56,11,5,338.75,4488.9,948.96,C79581,43,Male,Platinum,Cash,Loyalty Offer,0,396,4.2
3123,2024-03-07,S002,North,P1237,Groceries,851.83,5,0,578.92,4259.15,1364.55,C27187,61,Male,None,Cash,None,0,498,2.1
3124,2025-01-30,S003,West,P9797,Clothing,986.31,7,5,716.79,6558.96,1792.31,C67470,22,Male,Platinum,Cash,None,1,370,2.2
3125,2025-09-27,S004,East,P5484,Office Supplies,973.45,14,0,674.85,13628.3,4180.4,C60466,52,Male,Gold,Online,Weekend Deal,1,227,1.7
3126,2024-05-04,S009,South,P4209,Furniture,882.3,11,25,759.35,7278.97,1014.34,C79286,54,Female,Platinum,Mobile Money,Holiday Sale,1,50,3.0
3127,2025-04-01,S001,East,P6759,Electronics,942.15,2,20,701.7,1507.44,384.72,C91939,29,Male,Platinum,Mobile Money,Clearance,0,389,1.4
3128,2024-08-03,S010,South,P5295,Clothing,158.89,11,20,128.47,1398.23,267.7,C41584,20,Male,Platinum,Card,Holiday Sale,1,122,3.9
3129,2025-02-12,S009,North,P2347,Clothing,869.75,10,10,596.72,7827.75,2457.27,C33731,56,Female,Gold,Online,Loyalty Offer,1,402,2.2
3130,2024-01-09,S010,North,P1423,Furniture,291.63,9,0,175.45,2624.67,1045.62,C37333,22,Male,Platinum,Card,Holiday Sale,1,310,3.0
3131,2025-07-10,S011,East,P4608,Furniture,573.59,2,25,350.77,860.38,334.23,C50633,27,Male,Platinum,Cash,Holiday Sale,0,37,3.7
3132,2024-05-16,S015,Central,P6467,Groceries,834.33,14,5,518.05,11096.59,4206.52,C13021,32,Male,Platinum,Cash,Loyalty Offer,0,436,1.8
3133,2025-04-19,S016,Central,P6797,Furniture,711.8,13,20,567.87,7402.72,1496.87,C50749,72,Female,Gold,Online,Loyalty Offer,0,220,4.4
3134,2025-07-02,S020,South,P5589,Groceries,695.85,15,20,474.69,8350.2,2653.92,C79793,22,Male,Platinum,Cash,Clearance,1,445,1.4
3135,2025-06-08,S003,East,P6384,Clothing,782.41,6,15,436.08,3990.29,1766.28,C65429,25,Female,Silver,Online,None,1,111,1.7
3136,2024-01-03,S001,West,P8360,Electronics,951.77,8,0,785.42,7614.16,1330.8,C37804,50,Female,Gold,Online,Clearance,0,126,3.8
3137,2024-06-08,S008,South,P9767,Furniture,280.06,7,0,152.48,1960.42,893.06,C57722,64,Male,None,Online,Weekend Deal,0,482,1.4
3138,2024-02-02,S018,West,P3442,Clothing,563.35,6,10,450.93,3042.09,607.07,C95379,70,Female,Platinum,Card,Loyalty Offer,0,325,1.2
3139,2025-01-12,S009,East,P8088,Groceries,413.27,9,15,293.95,3161.52,912.8,C22421,30,Male,Silver,Online,Holiday Sale,1,98,4.6
3140,2025-02-01,S009,North,P8865,Furniture,510.12,11,0,313.49,5611.32,2162.93,C68671,27,Female,Gold,Mobile Money,Weekend Deal,1,134,4.2
3141,2024-05-23,S001,East,P6252,Electronics,325.77,1,5,169.76,309.48,148.21,C88171,24,Male,Gold,Mobile Money,Clearance,1,352,1.5
3142,2025-07-31,S004,North,P9767,Office Supplies,159.48,7,15,137.17,948.91,132.74,C31409,62,Female,Silver,Mobile Money,None,0,327,3.8
3143,2024-03-13,S017,East,P6975,Office Supplies,742.66,6,5,419.03,4233.16,1844.69,C89758,39,Female,None,Card,None,0,410,5.0
3144,2024-02-03,S017,South,P8326,Groceries,135.77,4,10,86.13,488.77,178.7,C14592,71,Female,Silver,Card,Loyalty Offer,1,470,2.1
3145,2025-03-22,S003,East,P9910,Office Supplies,339.69,3,5,289.08,968.12,144.24,C54948,44,Female,Platinum,Mobile Money,Holiday Sale,0,221,2.8
3146,2024-12-14,S019,North,P8376,Electronics,376.58,1,10,296.53,338.92,72.05,C74316,53,Female,None,Cash,Loyalty Offer,0,40,3.4
3147,2024-06-05,S020,East,P2859,Groceries,6.74,12,25,4.74,60.66,18.0,C97066,72,Male,None,Online,Clearance,0,251,2.3
3148,2025-03-12,S010,North,P6557,Clothing,442.01,10,0,373.16,4420.1,688.5,C86249,50,Female,None,Card,Holiday Sale,0,421,3.3
3149,2024-04-09,S015,West,P3080,Groceries,821.04,2,25,585.02,1231.56,354.03,C75084,21,Female,Platinum,Mobile Money,Loyalty Offer,0,200,1.5
3150,2024-04-27,S005,South,P6057,Groceries,924.56,14,10,831.26,11649.46,1175.58,C85103,59,Female,Platinum,Online,Holiday Sale,0,92,2.4
3151,2025-04-19,S016,South,P4888,Electronics,646.03,7,5,414.25,4296.1,1541.34,C48846,49,Female,Silver,Mobile Money,Clearance,0,146,1.8
3152,2025-09-29,S012,West,P8016,Groceries,842.13,14,5,734.9,11200.33,1426.16,C24432,60,Male,Platinum,Online,None,0,403,3.7
3153,2025-02-21,S001,North,P5357,Electronics,159.51,12,5,115.77,1818.41,498.64,C26392,45,Female,None,Card,Clearance,0,131,2.2
3154,2025-10-01,S017,South,P9093,Clothing,669.3,8,20,438.33,4283.52,1478.21,C76010,51,Female,None,Online,Weekend Deal,1,367,3.7
3155,2025-12-10,S004,East,P5302,Electronics,649.24,4,20,546.87,2077.57,327.58,C41188,47,Male,Gold,Mobile Money,Holiday Sale,0,8,4.8
3156,2025-10-22,S004,East,P7411,Groceries,930.85,12,15,483.39,9494.67,4564.09,C87102,23,Female,Platinum,Cash,Loyalty Offer,0,129,2.1
3157,2024-06-24,S004,North,P4754,Groceries,418.31,11,5,336.97,4371.34,850.0,C70632,46,Male,Gold,Cash,None,1,139,2.0
3158,2024-08-31,S009,South,P8659,Furniture,77.6,11,20,38.94,682.88,340.21,C84431,54,Male,Platinum,Cash,Loyalty Offer,0,60,3.6
3159,2024-02-21,S006,Central,P9181,Furniture,999.15,2,25,504.85,1498.72,741.45,C96231,62,Male,Silver,Online,None,1,297,3.5
3160,2024-06-26,S015,East,P2521,Groceries,141.03,2,10,115.37,253.85,46.19,C27709,21,Male,Silver,Cash,Holiday Sale,0,112,4.3
3161,2024-10-14,S002,North,P2139,Furniture,827.51,3,25,701.73,1861.9,283.0,C37118,39,Male,Platinum,Cash,Weekend Deal,1,387,3.1
3162,2025-11-14,S003,North,P6625,Groceries,588.07,10,5,368.49,5586.67,2086.01,C62321,49,Female,Platinum,Card,None,1,47,4.3
3163,2025-05-25,S017,East,P7382,Groceries,815.04,1,5,518.47,774.29,281.74,C59438,45,Female,Platinum,Mobile Money,None,1,232,4.7
3164,2024-09-13,S018,East,P6047,Clothing,325.4,11,10,283.77,3221.46,412.14,C54162,44,Female,Silver,Cash,Holiday Sale,1,390,1.8
3165,2024-12-12,S009,Central,P4318,Clothing,744.11,10,10,535.92,6696.99,1873.71,C84468,65,Female,None,Cash,Holiday Sale,0,365,2.5
3166,2025-11-11,S006,East,P3805,Clothing,497.3,13,0,357.96,6464.9,1811.42,C51373,51,Female,None,Online,None,1,440,2.5
3167,2024-11-11,S012,North,P7383,Electronics,347.46,8,0,276.28,2779.68,569.44,C98769,29,Male,None,Online,None,0,395,4.0
3168,2024-10-06,S001,South,P5039,Clothing,91.7,7,20,59.56,513.52,179.98,C11726,55,Female,Silver,Cash,Weekend Deal,1,189,3.1
3169,2025-11-10,S015,West,P1156,Office Supplies,122.37,7,5,62.57,813.76,397.67,C15777,25,Female,Gold,Mobile Money,Loyalty Offer,1,343,1.2
3170,2024-01-24,S001,Central,P7917,Office Supplies,89.85,9,0,75.04,808.65,133.29,C40486,55,Female,Silver,Mobile Money,Holiday Sale,1,71,1.5
3171,2024-11-10,S013,West,P4065,Office Supplies,394.01,15,0,246.16,5910.15,2217.75,C90415,40,Female,Platinum,Online,None,1,187,2.7
3172,2024-05-12,S020,South,P6944,Clothing,246.92,4,15,138.05,839.53,370.16,C24257,32,Female,Silver,Mobile Money,Loyalty Offer,0,136,5.0
3173,2025-01-10,S020,North,P1209,Furniture,585.02,10,10,370.41,5265.18,1931.49,C63925,72,Male,Silver,Online,Clearance,1,385,1.5
3174,2025-10-20,S015,Central,P6166,Clothing,68.72,10,0,37.91,687.2,308.1,C24118,24,Female,Gold,Card,None,0,447,2.5
3175,2024-08-03,S012,South,P5740,Furniture,469.62,14,0,377.5,6574.68,1289.68,C58878,21,Male,Gold,Online,Weekend Deal,0,419,4.4
3176,2024-02-21,S011,West,P1751,Furniture,533.74,5,10,370.35,2401.83,735.25,C27642,36,Male,Platinum,Card,Weekend Deal,0,379,2.6
3177,2024-04-15,S012,West,P2136,Clothing,310.25,14,20,173.09,3474.8,1536.19,C38871,30,Male,None,Cash,Weekend Deal,1,463,3.7
3178,2025-07-15,S010,East,P9250,Electronics,862.89,7,20,433.65,4832.18,2403.74,C82918,48,Female,None,Cash,None,0,340,4.4
3179,2025-04-17,S020,West,P7574,Furniture,278.07,5,5,218.38,1320.83,283.53,C35235,65,Female,Silver,Cash,Holiday Sale,0,325,4.2
3180,2025-04-24,S005,South,P7432,Groceries,312.43,2,15,276.67,531.13,60.79,C87737,39,Female,Silver,Cash,Holiday Sale,0,213,2.9
3181,2024-10-28,S010,North,P6021,Clothing,712.96,9,5,424.57,6095.81,2465.73,C15517,64,Male,Silver,Online,Holiday Sale,1,187,1.5
3182,2024-04-26,S020,East,P3167,Office Supplies,666.07,6,5,552.49,3796.6,647.41,C51942,45,Female,Platinum,Cash,Clearance,1,397,2.2
3183,2025-06-14,S012,East,P4322,Electronics,547.1,15,10,333.31,7385.85,2886.17,C64027,23,Female,None,Online,None,1,429,1.6
3184,2025-08-22,S014,Central,P8635,Office Supplies,533.56,2,5,311.99,1013.76,420.98,C96998,40,Male,Gold,Card,Clearance,0,244,3.8
3185,2025-08-04,S004,East,P8228,Electronics,758.13,11,25,501.36,6254.57,2118.35,C78909,23,Female,None,Card,Weekend Deal,1,275,4.1
3186,2024-03-04,S012,West,P6555,Electronics,819.07,2,20,521.41,1310.51,476.26,C35178,58,Male,Platinum,Card,Holiday Sale,0,128,1.8
3187,2024-07-29,S014,West,P4968,Clothing,920.99,14,10,757.93,11604.47,2054.56,C80318,61,Male,Silver,Cash,Loyalty Offer,1,269,4.6
3188,2025-11-30,S015,North,P5979,Office Supplies,299.19,11,15,268.99,2797.43,282.37,C59423,22,Male,None,Card,Weekend Deal,1,478,4.2
3189,2024-02-21,S016,South,P8331,Electronics,126.87,10,20,65.04,1014.96,494.64,C89232,48,Male,Platinum,Card,Clearance,0,443,3.7
3190,2024-10-21,S008,North,P4832,Furniture,749.98,7,20,469.8,4199.89,1569.01,C88269,22,Male,Gold,Online,None,1,270,2.6
3191,2025-03-30,S014,Central,P8318,Office Supplies,233.1,1,15,170.44,198.13,53.26,C13560,54,Female,Gold,Card,Weekend Deal,1,295,1.6
3192,2024-03-24,S015,East,P8553,Clothing,255.14,2,25,218.19,382.71,55.42,C33214,56,Female,Silver,Cash,Loyalty Offer,0,178,3.7
3193,2024-05-31,S003,North,P8853,Groceries,228.25,3,5,145.12,650.51,236.92,C84575,31,Female,None,Cash,Clearance,0,2,1.4
3194,2025-04-18,S016,Central,P1634,Groceries,941.1,4,25,559.44,2823.3,1144.98,C83028,69,Female,Silver,Cash,Holiday Sale,0,10,3.0
3195,2025-07-02,S013,South,P2053,Clothing,385.1,14,20,255.46,4313.12,1451.97,C41486,32,Male,Silver,Mobile Money,None,1,458,2.1
3196,2024-01-31,S016,North,P9911,Furniture,539.65,15,5,459.91,7690.01,1136.29,C76403,22,Female,Gold,Card,Loyalty Offer,1,320,3.1
3197,2024-02-23,S009,West,P2769,Office Supplies,107.45,5,0,60.56,537.25,234.45,C61800,49,Male,Silver,Card,None,1,317,3.9
3198,2024-03-26,S012,North,P6901,Furniture,163.64,5,15,136.7,695.47,114.49,C43934,70,Male,Gold,Mobile Money,Clearance,0,191,4.0
3199,2025-07-29,S009,South,P7872,Office Supplies,907.47,9,0,761.32,8167.23,1315.35,C89704,22,Male,Platinum,Cash,Clearance,1,155,1.9
3200,2024-11-11,S019,South,P8601,Groceries,289.56,8,5,210.95,2200.66,597.44,C82621,25,Female,Gold,Mobile Money,Loyalty Offer,0,120,3.4
3201,2025-12-13,S005,South,P7317,Office Supplies,94.47,9,20,79.15,680.18,110.3,C22865,28,Female,Silver,Card,Weekend Deal,0,53,2.8
3202,2024-09-18,S015,South,P8391,electrnics,688.72,5,10,514.82,3099.24,782.55,C99863,48,Male,Gold,Cash,Weekend Deal,1,107,3.1
3203,2025-01-19,S004,Central,P6334,Office Supplies,657.98,9,15,544.28,5033.55,869.81,C63710,36,Female,Silver,Cash,Holiday Sale,1,423,3.2
3204,2025-12-29,S010,West,P7058,Electronics,325.9,7,25,207.93,1710.97,619.34,C91455,50,Male,Platinum,Cash,Weekend Deal,1,105,4.0
3205,2024-12-11,S019,North,P3306,Clothing,996.83,1,25,559.61,747.62,327.92,C69568,40,Female,Gold,Cash,None,1,5,3.7
3206,2025-09-06,S016,South,P4971,Groceries,711.59,13,5,434.85,8788.14,3417.74,C44376,55,Male,None,Online,Holiday Sale,0,288,3.7
3207,2024-12-06,S015,South,P7989,Electronics,919.69,12,25,500.28,8277.21,3774.69,C80965,75,Female,Platinum,Card,Holiday Sale,1,335,4.5
3208,2025-12-30,S014,West,P9508,Groceries,85.18,14,20,70.64,954.02,162.85,C19039,62,Male,None,Cash,Holiday Sale,1,323,1.7
3209,2025-03-16,S012,Central,P2477,Office Supplies,210.58,5,10,150.14,947.61,271.98,C39050,72,Female,Gold,Cash,Loyalty Offer,0,314,1.5
3210,2024-05-02,S006,East,P6400,Clothing,671.83,9,15,504.33,5139.5,1281.38,C77753,23,Male,None,Mobile Money,Holiday Sale,1,20,4.4
3211,2025-12-17,S005,West,P1756,Electronics,28.58,15,15,21.04,364.39,96.13,C39325,55,Male,None,Online,Holiday Sale,1,169,2.2
3212,2025-02-28,S018,Central,P3000,Groceries,519.78,13,10,293.99,6081.43,2641.74,C44117,27,Male,Gold,Card,Holiday Sale,0,75,3.4
3213,2024-04-29,S009,West,P1691,Groceries,285.16,2,10,169.02,513.29,209.05,C88731,28,Female,Gold,Card,Clearance,0,169,2.4
3214,2025-01-25,S003,North,P5254,Groceries,5.71,12,5,4.21,65.09,17.1,C48588,69,Male,Silver,Card,Clearance,1,380,2.7
3215,2024-02-05,S005,North,P2179,Groceries,862.38,4,0,679.69,3449.52,730.76,C27913,62,Female,Silver,Cash,None,0,88,3.4
3216,2025-02-18,S017,East,P9124,Electronics,520.11,2,5,265.2,988.21,484.33,C26228,64,Female,None,Card,Loyalty Offer,1,127,4.2
3217,2025-05-08,S002,South,P3577,Office Supplies,549.2,5,0,402.32,2746.0,734.4,C51261,73,Female,Platinum,Cash,None,0,49,1.3
3218,2025-10-04,S016,West,P6424,Clothing,442.4,9,20,311.2,3185.28,944.64,C55613,27,Female,Silver,Online,Loyalty Offer,0,131,1.1
3219,2024-03-11,S008,South,P9198,Clothing,119.05,15,5,66.15,1696.46,753.82,C43208,55,Female,Gold,Card,Holiday Sale,0,78,2.3
3220,2024-10-06,S007,Central,P9907,Clothing,807.49,13,25,556.95,7873.03,2442.76,C44171,35,Female,Gold,Online,Holiday Sale,0,36,1.3
3221,2025-02-11,S014,East,P6641,Groceries,240.95,6,25,214.05,1084.27,121.05,C73447,53,Female,Silver,Card,Weekend Deal,0,347,1.2
3222,2024-06-08,S009,West,P6745,Clothing,220.75,14,25,113.47,2317.88,1126.44,C74529,27,Male,Platinum,Card,Loyalty Offer,1,445,2.8
3223,2024-05-05,S006,South,P8752,Office Supplies,533.23,7,15,390.99,3172.72,846.33,C20367,64,Male,Platinum,Cash,Loyalty Offer,0,350,4.6
3224,2024-02-02,S001,Central,P6671,Furniture,677.99,15,0,525.28,10169.85,2290.65,C53135,52,Female,None,Mobile Money,Loyalty Offer,0,363,1.1
3225,2025-02-14,S016,Central,P1184,Groceries,580.05,13,10,502.75,6786.59,904.41,C45342,39,Male,Silver,Online,Clearance,1,169,3.9
3226,2025-01-14,S016,South,P6510,Groceries,7.07,12,25,4.76,63.63,20.79,C31918,74,Male,None,Cash,Weekend Deal,0,202,2.9
3227,2024-06-26,S007,West,P9758,Electronics,272.9,7,25,240.58,1432.72,169.68,C40543,28,Male,Silver,Online,Weekend Deal,0,257,1.6
3228,2025-06-20,S011,Central,P4587,Furniture,847.13,14,20,708.77,9487.86,1549.63,C99352,69,Female,Gold,Cash,Loyalty Offer,0,11,4.6
3229,2024-02-29,S013,West,P5837,Clothing,694.93,10,5,482.83,6601.83,2014.95,C74601,39,Female,Silver,Cash,Weekend Deal,0,165,3.0
3230,2025-01-16,S016,West,P3096,Clothing,375.02,3,15,272.89,956.3,260.43,C56543,36,Male,None,Mobile Money,Clearance,0,103,4.0
3231,2024-10-04,S019,West,P5180,Groceries,977.86,10,0,869.46,9778.6,1084.0,C30383,58,Female,None,Cash,Holiday Sale,0,148,3.7
3232,2025-06-06,S003,Central,P1015,Clothing,980.55,2,20,601.58,1568.88,606.35,C86590,53,Male,None,Cash,Weekend Deal,0,191,3.4
3233,2025-05-17,S005,South,P2869,Electronics,177.42,1,25,142.6,133.06,26.11,C56417,63,Female,None,Card,Weekend Deal,0,142,3.2
3234,2024-01-31,S019,North,P6953,Furniture,568.2,4,5,307.08,2159.16,992.26,C11928,52,Male,None,Cash,None,1,418,2.6
3235,2024-12-12,S014,South,P5586,Electronics,715.26,3,5,464.03,2038.49,716.01,C84611,69,Male,None,Cash,Clearance,0,416,4.6
3236,2024-10-15,S010,Central,P2408,Furniture,813.68,2,15,725.39,1383.26,150.09,C53987,19,Female,None,Mobile Money,Loyalty Offer,0,443,2.7
3237,2025-01-13,S010,West,P2020,electrnics,493.75,12,0,393.56,5925.0,1202.28,C33525,67,Male,Silver,Online,Loyalty Offer,1,52,4.4
3238,2025-10-22,S012,South,P9463,Groceries,356.75,8,0,292.34,2854.0,515.28,C64375,19,Male,Platinum,Mobile Money,Clearance,1,448,1.8
3239,2025-01-02,S011,Central,P1433,Electronics,223.86,9,15,145.11,1712.53,602.44,C63389,53,Male,Gold,Mobile Money,Loyalty Offer,0,112,3.5
3240,2025-11-14,S010,Central,P8761,Electronics,727.2,3,5,414.84,2072.52,890.23,C29383,65,Female,Platinum,Mobile Money,Clearance,0,486,3.4
3241,2024-10-25,S010,West,P2989,Office Supplies,328.28,7,15,271.92,1953.27,335.34,C88382,23,Male,Silver,Online,Loyalty Offer,0,221,1.1
3242,2024-08-08,S011,Central,P8725,Office Supplies,961.19,6,25,789.98,4325.36,770.45,C60539,39,Male,Platinum,Mobile Money,Clearance,1,478,3.7
3243,2024-06-20,S008,West,P3478,Office Supplies,222.92,5,0,179.25,1114.6,218.35,C96008,71,Male,Platinum,Cash,Loyalty Offer,0,209,4.1
3244,2024-11-05,S004,Central,P3755,Groceries,988.01,1,15,647.5,839.81,289.43,C78721,42,Male,Platinum,Card,Weekend Deal,0,353,1.2
3245,2025-10-16,S005,South,P1099,Clothing,857.17,10,10,477.26,7714.53,3419.19,C84117,72,Female,None,Online,Weekend Deal,0,431,4.2
3246,2024-06-30,S005,South,P1936,Electronics,156.73,10,20,98.54,1253.84,465.52,C29338,30,Male,Gold,Online,Loyalty Offer,1,342,2.9
3247,2024-02-14,S010,South,P5898,Office Supplies,854.95,8,25,486.78,5129.7,2209.02,C35567,52,Female,Platinum,Cash,None,0,6,1.6
