TransactionID,Date,Region,Category,Quantity,UnitPrice,Discount,Sales,Gender,Age
1161,2025-03-05,South,Clothing,5,36.81,0.0,184.05,Female,61
1162,2025-02-21,North,Electronics,1,35.22,0.0,35.22,Male,51
1163,2025-01-04,West,Clothing,7,303.48,0.1,1911.9240000000002,Female,56
1164,2025-08-08,East,Furniture,6,188.54,0.1,1018.116,Female,60
1165,2025-07-24,East,Electronics,7,307.35,0.1,1936.3050000000003,Male,47
1166,2025-12-24,North,Electronics,7,363.98,0.05,2420.467,Female,62
1167,2025-05-08,West,Furniture,6,228.7,0.15,1166.37,Male,58
1168,2025-06-14,East,Clothing,1,318.72,0.0,318.72,Male,56
1169,2025-09-06,East,Clothing,7,370.91,0.0,2596.3700000000003,Female,60
1170,2025-12-25,South,Furniture,2,368.47,0.1,663.2460000000001,Male,26
1171,2025-09-12,West,Furniture,2,154.17,,308.34,Female,25
1172,2025-09-04,South,Electronics,9,124.25,0.05,1062.3374999999999,Male,45
1173,2025-01-15,West,Office Supplies,3,464.86,0.1,1255.122,Male,64
1174,2025-05-12,South,Clothing,8,475.99,0.0,3807.92,Male,68
1175,2025-12-21,North,Office Supplies,6,436.61,,2619.66,Female,63
1176,2025-07-15,South,Furniture,9,483.29,0.15,3697.1685,Female,25
1177,2025-05-29,South,Electronics,2,60.13,0.1,108.23400000000001,Female,26
1178,2025-06-10,East,Electronics,7,290.57,0.0,2033.99,Male,42
1179,2025-08-05,South,Electronics,6,386.78,0.05,2204.6459999999997,Female,18
1180,2025-10-03,South,Clothing,8,161.38,0.1,1161.936,Female,27
1181,2025-11-04,East,Office Supplies,5,77.21,0.0,386.04999999999995,Male,35
1182,2025-12-28,West,Office Supplies,10,241.75,0.05,2296.625,Female,21
1183,2025-06-20,South,Electronics,3,414.8,0.05,1182.18,Male,49
1184,2025-07-20,North,Clothing,5,492.27,0.05,2338.2825,Female,45
1185,2025-12-14,West,Electronics,8,495.21,0.15,3367.428,Female,36
1186,2025-12-23,West,Electronics,4,352.05,,1408.2,Male,38
1187,2025-10-25,West,Furniture,1,425.66,0.1,383.09400000000005,Male,46
1188,2025-12-23,South,Furniture,8,149.09,0.05,1133.084,Male,65
1189,2025-11-30,North,Furniture,1,184.3,,184.3,Female,45
1190,2025-12-14,East,Clothing,3,463.36,0.0,1390.08,Male,21
1191,2025-03-02,West,Furniture,9,326.8,,2941.2000000000003,Female,33
1192,2025-01-18,East,Furniture,2,124.22,0.15,211.174,Female,67
1193,2025-12-21,East,Clothing,2,389.98,0.15,662.966,Female,18
1194,2025-03-03,South,Electronics,2,45.91,0.15,78.047,Female,35
1195,2025-12-22,West,Clothing,2,398.2,0.05,756.5799999999999,Female,37
1196,2025-10-20,South,Clothing,3,54.22,0.0,162.66,Male,43
1197,2025-10-12,West,Electronics,9,392.82,,3535.38,Male,66
1198,2025-04-17,South,Electronics,2,94.43,,188.86,Female,69
1199,2025-06-10,South,Furniture,2,24.38,,48.76,Male,53
1200,2025-05-12,East,Office Supplies,1,46.88,0.0,46.88,Male,45
1201,2025-12-03,East,Clothing,1,127.93,0.0,127.93,Male,54
1202,2025-09-09,South,Electronics,6,263.72,0.1,1424.0880000000002,Male,33
1203,2025-01-19,South,Furniture,4,75.13,0.05,285.49399999999997,Female,35
1204,2025-03-07,East,Office Supplies,10,213.9,,2139.0,Female,59
1205,2025-03-25,West,Furniture,7,230.75,0.1,1453.7250000000001,Male,22
1206,2025-11-19,East,Furniture,5,497.7,0.05,2364.075,Female,70
1207,2025-03-20,West,Electronics,6,496.26,0.15,2530.926,Male,22
1208,2025-05-19,West,Electronics,2,268.08,,536.16,Female,58
1209,2025-02-15,South,Furniture,6,455.08,0.1,2457.4320000000002,Female,18
1210,2025-02-20,West,Electronics,7,489.85,0.05,3257.5025,Male,29
1211,2025-09-27,North,Office Supplies,5,296.47,0.15,1259.9975000000002,Female,53
1212,2025-05-19,South,Office Supplies,10,54.04,0.0,540.4,Female,29
1213,2025-06-26,West,Furniture,9,278.08,0.15,2127.312,Female,18
1214,2025-12-18,South,Clothing,9,358.05,0.05,3061.3275000000003,Female,21
1215,2025-11-24,West,Clothing,6,355.21,0.05,2024.6969999999997,Male,46
1216,2025-07-01,West,Furniture,8,253.6,0.1,1825.92,Female,58
1217,2025-02-14,North,Electronics,5,206.22,0.1,927.9899999999999,Male,64
1218,2025-05-03,North,Office Supplies,2,86.73,0.0,173.46,Female,69
1219,2025-01-06,West,Clothing,7,340.13,0.05,2261.8644999999997,Male,43
1220,2025-01-08,West,Office Supplies,10,99.14,0.0,991.4,Male,65
1221,2025-12-05,West,Furniture,9,343.62,0.0,3092.58,Male,29
1222,2025-02-08,East,Electronics,6,420.51,,2523.06,Female,49
1223,2025-07-14,East,Furniture,3,189.78,0.0,569.34,Male,36
1224,2025-06-03,North,Clothing,8,150.3,0.05,1142.28,Male,37
1225,2025-11-26,West,Clothing,9,413.74,0.0,3723.66,Male,40
1226,2025-01-04,East,Electronics,10,232.88,0.1,2095.92,Male,40
1227,2025-04-06,West,Clothing,7,180.49,0.0,1263.43,Male,23
1228,2025-09-28,North,Clothing,9,449.76,0.15,3440.664,Male,27
1229,2025-12-03,East,Office Supplies,5,116.92,0.15,496.91,Female,45
1230,2025-04-04,West,Clothing,9,406.71,0.0,3660.39,Male,26
1231,2025-07-01,North,Furniture,7,7.88,0.05,52.401999999999994,Female,20
1232,2025-03-10,North,Furniture,7,213.42,0.1,1344.5459999999998,Male,48
1233,2025-12-07,West,Furniture,5,63.8,0.15,271.15,Female,66
1234,2025-07-24,South,Electronics,9,364.37,0.15,2787.4305,Male,68
1235,2025-01-11,North,Furniture,3,81.99,,245.96999999999997,Male,61
1236,2025-06-25,West,Clothing,7,488.34,0.0,3418.3799999999997,Female,36
1237,2025-09-06,South,Furniture,2,381.65,0.05,725.1349999999999,Male,35
1238,2025-02-28,West,Furniture,5,497.16,0.05,2361.51,Female,63
1239,2025-02-22,,Furniture,9,307.49,0.05,2629.0395,Male,26
1240,2025-07-25,South,Clothing,1,140.56,0.05,133.53199999999998,Male,57
1241,2025-04-13,West,Office Supplies,2,432.85,0.15,735.845,Male,32
1242,2025-06-22,West,Electronics,7,242.2,,1695.3999999999999,Female,25
1243,2025-05-18,West,Furniture,6,143.88,0.1,776.952,Female,21
1244,2025-04-04,South,Office Supplies,1,5.27,0.1,4.742999999999999,Female,35
1245,2025-11-07,West,Office Supplies,2,218.3,0.1,392.94000000000005,Female,37
1246,2025-02-27,South,Office Supplies,2,336.13,,672.26,Female,65
1247,2025-07-05,South,Office Supplies,10,266.79,0.1,2401.11,Male,55
1248,2025-07-16,North,Electronics,2,444.16,0.05,843.904,Male,30
1249,2025-12-27,East,Office Supplies,8,463.12,0.0,3704.96,Female,66
1250,2025-04-14,South,Furniture,9,361.78,0.0,3256.0199999999995,Female,53
1251,2025-12-31,East,Office Supplies,5,446.34,,2231.7,Female,58
1252,2025-03-02,North,Furniture,7,38.52,0.15,229.19400000000002,Female,62
1253,2025-03-08,North,Furniture,5,27.5,,137.5,Female,49
1254,2025-12-17,South,Clothing,9,435.78,0.0,3922.0199999999995,Female,53
1255,2025-07-19,South,Electronics,7,305.57,0.05,2032.0404999999996,Male,54
1256,2025-04-22,West,Office Supplies,10,349.88,,3498.8,Female,32
1257,2025-06-01,South,Electronics,5,278.31,0.05,1321.9724999999999,Male,36
1258,2025-01-21,South,Office Supplies,3,471.31,0.1,1272.537,Male,59
1259,2025-05-08,East,Office Supplies,4,269.62,0.0,1078.48,Female,23
1260,2025-12-28,West,Office Supplies,9,135.7,0.05,1160.235,Female,21
1261,2025-11-17,East,Furniture,1,412.85,0.05,392.2075,Female,19
1262,2025-10-03,East,Furniture,10,57.69,0.15,490.36499999999995,Female,32
1263,2025-06-16,South,Clothing,5,105.94,0.15,450.245,Male,64
1264,2025-08-11,North,Clothing,6,78.43,0.15,399.99300000000005,Male,47
1265,2025-04-05,South,Office Supplies,3,98.49,0.15,251.14949999999996,Male,37
1266,2025-03-25,South,Electronics,3,409.66,,1228.98,Male,22
1267,2025-08-07,North,Furniture,4,230.24,0.15,782.816,Male,56
1268,2025-02-21,North,Electronics,7,195.08,0.0,1365.5600000000002,Male,33
1269,2025-02-12,North,Electronics,5,75.6,,378.0,Male,52
1270,2025-06-23,West,Furniture,2,105.15,0.15,178.755,Female,39
1271,2025-09-03,East,Electronics,3,125.69,,377.07,Male,70
1272,2025-01-23,West,Furniture,2,274.6,0.0,549.2,Male,32
1273,2025-01-13,East,Office Supplies,4,216.43,0.05,822.434,Male,61
1274,2025-07-16,South,Electronics,2,248.45,0.0,496.9,Female,40
1275,2025-02-09,North,Electronics,10,170.19,0.1,1531.71,Male,29
1276,2025-08-08,West,Furniture,9,170.75,0.05,1459.9125,Female,57
1277,2025-05-27,West,Office Supplies,6,438.32,0.1,2366.9280000000003,Female,69
1278,2025-12-31,South,Office Supplies,2,395.48,0.05,751.412,Male,42
1279,2025-08-17,West,Office Supplies,8,408.25,0.0,3266.0,Male,23
1280,2025-06-15,East,Office Supplies,3,95.03,0.15,242.3265,Female,45
1281,2025-09-04,South,Furniture,7,302.86,0.1,1908.018,Female,44
1282,2025-10-09,South,Clothing,8,271.68,0.15,1847.424,Male,55
1283,2025-08-04,North,Furniture,9,291.05,0.05,2488.4775,Female,18
1284,2025-04-15,South,Electronics,1,184.39,0.15,156.73149999999998,Male,40
1285,2025-07-04,West,Furniture,3,150.88,0.05,430.008,Male,70
1286,2025-04-25,South,Clothing,1,374.76,0.0,374.76,Male,62
1287,2025-08-06,North,Clothing,6,31.77,0.0,190.62,Male,19
1288,2025-03-17,North,Electronics,6,74.93,0.05,427.101,Female,27
1289,2025-04-04,East,Clothing,8,373.06,,2984.48,Female,64
1290,2025-06-22,East,Electronics,8,391.79,0.0,3134.32,Male,21
1291,2025-11-25,South,Electronics,1,304.07,0.05,288.8665,Female,45
1292,2025-12-15,East,Furniture,8,279.31,0.1,2011.0320000000002,Female,28
1293,2025-05-20,South,Clothing,2,263.14,0.05,499.96599999999995,Male,32
1294,2025-07-20,North,Clothing,3,412.14,,1236.42,Female,38
1295,2025-12-01,North,Office Supplies,7,414.49,0.05,2756.3585000000003,Female,30
1296,2025-05-19,East,Electronics,2,56.68,0.1,102.024,Male,36
1297,2025-03-25,North,Office Supplies,9,57.7,0.05,493.33500000000004,Male,53
1298,2025-04-14,North,Clothing,1,123.97,0.0,123.97,Male,21
1299,2025-06-11,East,Office Supplies,2,472.04,0.0,944.08,Female,50
1300,2025-04-10,South,Electronics,6,377.16,0.1,2036.664,Female,44
1301,2025-09-15,North,Clothing,2,253.58,0.05,481.802,Female,55
1302,2025-01-20,North,Electronics,5,84.81,0.15,360.4425,Male,31
1303,2025-12-15,East,Clothing,3,385.57,0.05,1098.8745,Male,39
1304,2025-05-29,North,Clothing,6,313.62,0.15,1599.462,Male,31
1305,2025-11-09,West,Electronics,10,42.12,0.05,400.14,Male,27
1306,2025-06-08,West,Electronics,9,434.43,0.0,3909.87,Female,38
1307,2025-03-28,East,Office Supplies,5,84.93,0.1,382.18500000000006,Male,22
1308,2025-04-02,East,Clothing,8,132.68,0.15,902.224,Male,25
1309,2025-10-19,West,Clothing,8,24.6,0.1,177.12,Male,46
1310,2025-07-07,East,Electronics,9,423.19,0.1,3427.839,Female,50
1311,2025-08-19,North,Furniture,5,439.32,0.0,2196.6,Male,27
1312,2025-02-23,West,Electronics,5,191.03,,955.15,Male,42
1313,2025-08-25,West,Electronics,2,177.72,0.15,302.12399999999997,Male,29
1314,2025-02-25,West,Office Supplies,7,385.27,0.05,2562.0454999999997,Male,38
1315,2025-06-25,North,Office Supplies,10,245.72,0.15,2088.62,Female,20
1316,2025-10-07,South,Office Supplies,3,474.52,0.05,1352.3819999999998,Male,56
1317,2025-07-14,West,Clothing,1,468.55,0.1,421.695,Male,21
1318,2025-04-19,East,Office Supplies,1,476.56,0.15,405.07599999999996,Male,23
1319,2025-03-14,East,Clothing,2,140.58,0.0,281.16,Female,51
1320,2025-04-20,North,Clothing,5,96.12,0.0,480.6,Female,66
1321,2025-06-02,West,Clothing,3,103.31,0.15,263.4405,Male,62
1322,2025-08-12,West,Electronics,6,456.74,,2740.44,Male,22
1323,2025-12-08,East,Electronics,10,310.17,0.1,2791.53,Male,47
1324,2025-03-17,West,Office Supplies,8,432.83,0.0,3462.64,Male,46
1325,2025-03-06,North,Electronics,8,321.26,,2570.08,Male,65
1326,2025-04-07,West,Furniture,7,349.74,0.05,2325.771,Female,31
1327,2025-04-08,East,Electronics,10,477.78,0.1,4300.0199999999995,Female,37
1328,2025-09-15,West,Clothing,2,351.16,0.15,596.972,Female,40
1329,2025-10-05,North,Furniture,7,263.97,0.1,1663.0110000000002,Female,45
1330,2025-07-11,West,Clothing,3,278.61,0.05,794.0385,Female,60
1331,2025-12-19,North,Electronics,7,318.88,,2232.16,Male,23
1332,2025-11-29,North,Clothing,1,310.05,0.15,263.5425,Male,58
1333,2025-08-16,East,Clothing,9,292.71,0.0,2634.39,Male,32
1334,2025-08-21,West,Electronics,9,193.63,0.05,1655.5365,Female,68
1335,2025-08-26,North,Office Supplies,7,454.46,0.15,2704.037,Male,50
1336,2025-05-26,East,Clothing,5,440.41,0.1,1981.8450000000003,Male,18
1337,2025-08-01,East,Office Supplies,1,12.69,0.05,12.055499999999999,Female,28
1338,2025-10-20,South,Clothing,7,124.71,0.15,742.0244999999999,Male,69
1339,2025-10-23,South,Clothing,7,68.79,0.15,409.3005,Female,51
1340,2025-03-23,North,Clothing,7,119.33,0.05,793.5444999999999,Female,53
1341,2025-03-23,North,Clothing,6,105.86,0.0,635.16,Male,58
1342,2025-10-31,North,Clothing,3,18.77,,56.31,Male,65
1343,2025-03-08,South,Furniture,8,319.06,0.1,2297.232,Male,37
1344,2025-04-10,East,Electronics,9,421.03,0.15,3220.8794999999996,Female,23
1345,2025-03-15,North,Electronics,1,321.0,,321.0,Female,56
1346,2025-03-04,South,Electronics,2,75.21,0.1,135.378,Male,49
1347,2025-07-05,North,Clothing,4,198.45,0.15,674.7299999999999,Male,49
1348,2025-11-17,West,Office Supplies,2,109.1,0.15,185.47,Female,69
1349,2025-03-24,North,Electronics,3,152.88,0.05,435.70799999999997,Female,40
1350,2025-09-05,South,Office Supplies,10,302.0,0.0,3020.0,Male,30
1351,2025-11-07,South,Furniture,1,270.3,,270.3,Female,25
1352,2025-04-22,North,Furniture,1,167.13,0.05,158.77349999999998,Female,35
1353,2025-09-04,East,Clothing,4,476.85,0.1,1716.66,Female,45
1354,2025-09-20,South,Furniture,7,461.56,0.1,2907.828,Female,43
1355,2025-02-22,East,Furniture,10,397.61,,3976.1000000000004,Male,64
1356,2025-09-07,East,Office Supplies,7,442.01,0.15,2629.9594999999995,Male,56
1357,2025-07-16,East,Electronics,7,103.86,0.1,654.318,Female,28
1358,2025-01-18,East,Office Supplies,9,130.27,0.15,996.5655,Female,19
1359,2025-02-28,South,Office Supplies,3,405.48,0.15,1033.974,Male,22
1360,2025-04-21,North,Electronics,6,189.12,0.1,1021.248,Female,62
1361,2025-01-06,East,Furniture,6,110.82,,664.92,Male,42
1362,2025-05-26,North,Office Supplies,10,110.03,0.05,1045.2849999999999,Male,54
1363,2025-11-27,East,Office Supplies,7,342.66,0.15,2038.8270000000002,Male,30
1364,2025-01-26,West,Electronics,8,251.83,0.1,1813.1760000000002,Male,46
1365,2025-03-29,South,Electronics,10,166.8,0.15,1417.8,Female,19
1366,2025-11-26,East,Furniture,10,494.04,0.15,4199.34,Female,20
1367,2025-10-01,North,Clothing,9,24.36,0.0,219.24,Male,69
1368,2025-08-01,West,Electronics,5,140.96,0.1,634.32,Female,49
1369,2025-11-10,West,Electronics,1,199.7,0.15,169.74499999999998,Female,57
1370,2025-02-22,South,Electronics,1,115.89,0.0,115.89,Female,62
1371,2025-08-12,East,Electronics,4,89.24,0.05,339.11199999999997,Male,34
1372,2025-01-23,North,Office Supplies,2,28.76,0.1,51.768,Female,62
1373,2025-11-10,South,Clothing,7,138.61,0.05,921.7565000000001,Male,26
1374,2025-06-13,West,Electronics,3,377.75,0.15,963.2624999999999,Male,54
1375,2025-09-02,West,Furniture,8,488.29,0.1,3515.688,Male,34
1376,2025-06-01,South,Electronics,2,179.74,0.05,341.50600000000003,Male,49
1377,2025-01-31,West,Clothing,4,11.5,0.05,43.699999999999996,Male,49
1378,2025-02-23,East,Office Supplies,6,108.29,,649.74,Female,59
1379,2025-03-20,South,Office Supplies,9,57.3,0.05,489.9149999999999,Female,46
1380,2025-11-14,South,Electronics,9,105.5,0.15,807.0749999999999,Female,45
1381,2025-03-26,North,Furniture,5,475.99,,2379.95,Female,24
1382,2025-02-26,South,Office Supplies,4,13.21,0.15,44.914,Male,48
1383,2025-12-05,North,Electronics,9,229.06,0.1,1855.386,Female,45
1384,2025-04-19,East,Electronics,3,201.48,0.15,513.7739999999999,Female,35
1385,2025-07-09,West,Furniture,2,29.32,0.15,49.844,Female,30
1386,2025-07-26,West,Clothing,3,299.05,,897.1500000000001,Male,61
1387,2025-01-26,North,Electronics,4,479.69,0.05,1822.822,Male,54
1388,2025-05-17,East,Furniture,4,37.59,0.0,150.36,Female,43
1389,2025-07-21,West,Furniture,2,113.84,0.1,204.912,Male,68
1390,2025-04-15,East,Electronics,6,320.27,,1921.62,Male,29
1391,2025-09-15,South,Furniture,10,241.0,0.1,2169.0,Female,61
1392,2025-02-05,South,Electronics,3,97.74,0.15,249.23699999999997,Female,45
1393,2025-06-21,,Furniture,1,92.87,0.1,83.58300000000001,Male,56
1394,2025-06-30,South,Clothing,8,293.66,0.15,1996.8880000000001,Male,20
1395,2025-01-09,South,Furniture,10,341.62,0.1,3074.58,Male,67
1396,2025-02-18,West,Clothing,2,155.78,0.1,280.404,Female,52
1397,2025-05-12,North,Office Supplies,8,130.5,0.15,887.4,Female,63
1398,2025-06-20,West,Electronics,9,388.39,,3495.5099999999998,Female,61
1399,2025-09-23,South,Furniture,1,78.21,0.15,66.4785,Female,49
1400,2025-01-16,East,Furniture,4,290.9,0.15,989.06,Male,30
1401,2025-07-13,West,Furniture,2,482.9,,965.8,Female,61
1402,2025-06-28,East,Office Supplies,6,198.56,0.15,1012.6560000000001,Male,20
1403,2025-10-24,North,Clothing,9,352.41,,3171.69,Female,54
1404,2025-06-27,West,Furniture,5,59.54,0.0,297.7,Female,61
1405,2025-03-18,South,Office Supplies,9,483.5,,4351.5,Female,36
1406,2025-02-03,South,Office Supplies,5,12.72,0.0,63.6,Male,21
1407,2025-09-08,North,Electronics,5,7.52,0.1,33.839999999999996,Female,26
1408,2025-06-29,South,Electronics,5,393.71,,1968.55,Female,27
1409,2025-04-11,East,Furniture,7,294.69,0.0,2062.83,Male,48
1410,2025-07-01,West,Clothing,4,406.8,0.15,1383.12,Male,34
1411,2025-06-04,West,Office Supplies,10,158.81,,1588.1,Male,61
1412,2025-04-13,South,Office Supplies,5,72.17,,360.85,Female,23
1413,2025-06-02,South,Clothing,10,463.92,0.15,3943.3199999999997,Female,24
1414,2025-03-12,East,Clothing,9,223.74,0.1,1812.294,Female,45
1415,2025-08-27,North,Electronics,7,480.92,0.15,2861.474,Female,23
1416,2025-03-13,East,Furniture,10,453.89,0.05,4311.954999999999,Female,21
1417,2025-07-21,West,Clothing,3,204.46,0.0,613.38,Male,23
1418,2025-01-29,East,Electronics,5,415.8,0.0,2079.0,Female,54
1419,2025-09-04,North,Furniture,6,432.84,0.0,2597.04,Male,53
1420,2025-09-11,East,Office Supplies,3,115.65,0.05,329.6025,Male,69
1421,2025-09-06,North,Electronics,10,345.45,0.0,3454.5,Male,56
1422,2025-03-03,North,Clothing,9,52.95,0.05,452.72249999999997,Male,50
1423,2025-08-16,East,Clothing,7,32.55,0.0,227.84999999999997,Female,29
1424,2025-05-01,West,Electronics,9,133.83,,1204.47,Female,27
1425,2025-11-22,South,Furniture,1,96.48,0.05,91.656,Female,48
1426,2025-05-29,West,Office Supplies,5,335.43,,1677.15,Female,43
1427,2025-07-17,South,Electronics,2,234.66,0.15,398.92199999999997,Female,47
1428,2025-03-03,East,Electronics,10,197.77,,1977.7,Female,20
1429,2025-07-01,East,Electronics,3,236.61,0.15,603.3555,Male,40
1430,2025-09-14,West,Electronics,9,109.34,,984.0600000000001,Male,59
1431,2025-03-19,East,Clothing,6,329.69,,1978.1399999999999,Male,35
1432,2025-12-04,West,Clothing,5,462.12,0.0,2310.6,Female,56
1433,2025-12-04,East,Furniture,3,290.14,,870.42,Female,55
1434,2025-10-25,North,Electronics,6,294.32,0.15,1501.032,Male,64
1435,2025-03-23,West,Clothing,4,52.79,0.0,211.16,Female,66
1436,2025-04-29,West,Clothing,4,57.19,0.05,217.32199999999997,Male,21
1437,2025-11-10,West,Office Supplies,5,61.66,0.0,308.29999999999995,Male,29
1438,2025-06-14,South,Furniture,2,350.87,0.15,596.479,Male,34
1439,2025-09-09,South,Furniture,8,341.03,0.05,2591.8279999999995,Female,70
1440,2025-09-28,North,Furniture,4,47.58,0.0,190.32,Male,69
1441,2025-03-13,North,Office Supplies,1,182.98,0.15,155.533,Male,61
1442,2025-11-25,West,Office Supplies,9,250.61,0.05,2142.7155000000002,Female,57
1443,2025-10-14,West,Clothing,3,401.79,0.15,1024.5645000000002,Male,54
1444,2025-02-10,North,Electronics,3,392.28,0.1,1059.156,Female,32
1445,2025-01-27,South,Office Supplies,10,272.57,0.0,2725.7,Female,42
1446,2025-12-27,East,Electronics,6,38.64,0.05,220.248,Male,51
1447,2025-11-09,North,Electronics,9,159.56,,1436.04,Female,34
1448,2025-12-01,East,Furniture,1,20.98,0.15,17.833,Female,66
1449,2025-01-31,North,Furniture,3,106.1,0.1,286.46999999999997,Female,22
1450,2025-10-16,East,Electronics,10,353.03,0.0,3530.2999999999997,Female,56
1451,2025-11-10,South,Office Supplies,2,444.32,0.15,755.3439999999999,Male,24
1452,2025-01-19,West,Clothing,8,256.26,0.1,1845.072,Female,68
1453,2025-04-27,South,Clothing,1,465.97,0.0,465.97,Male,53
1454,2025-09-04,South,Clothing,1,196.63,0.15,167.13549999999998,Female,53
1455,2025-03-12,East,Office Supplies,2,221.79,,443.58,Male,39
1456,2025-08-12,North,Furniture,1,122.89,0.0,122.89,Female,65
1457,2025-10-02,South,Electronics,10,27.66,0.0,276.6,Male,21
1458,2025-03-06,East,Office Supplies,8,94.39,0.0,755.12,Male,36
1459,2025-03-08,North,Electronics,10,201.92,0.0,2019.1999999999998,Female,52
1460,2025-04-16,South,Clothing,8,354.1,0.1,2549.5200000000004,Female,41
1461,2025-10-10,East,Office Supplies,5,435.14,0.05,2066.9149999999995,Male,21
1462,2025-06-27,West,Office Supplies,7,354.22,,2479.54,Male,31
1463,2025-03-12,South,Electronics,9,119.12,,1072.08,Female,64
1464,2025-03-14,West,Electronics,1,489.07,0.15,415.7095,Male,49
1465,2025-01-18,East,Electronics,5,142.59,0.15,606.0075,Male,35
1466,2025-11-09,West,Clothing,7,250.2,0.15,1488.6899999999998,Male,32
1467,2025-04-16,North,Office Supplies,7,96.29,0.15,572.9255,Male,52
1468,2025-06-28,East,Furniture,1,455.48,0.1,409.932,Male,39
1469,2025-11-15,North,Clothing,7,433.54,0.0,3034.78,Female,52
