FarmerID,FarmID,Region,County,Crop,Variety,FarmSize,SoilType,Rainfall,Temperature,FertilizerUsed,PesticideUsed,IrrigationMethod,LaborHours,PlantingDate,HarvestDate,Production,MarketPrice,Revenue,FarmerAge,FarmerGender,FarmingExperience,TrainingReceived,YieldCategory
2970,F3970,Nyanza,Machakos,Wheat,Hybrid A,3.6,Silt,1563.6,20.7,463.4,38.3,Sprinkler,122.1,2024-11-30,2025-04-16,3978.9,70.09,278881.1,31,Male,10,Yes,Medium
2971,F3971,Western,Meru,Wheat,Hybrid B,1.18,Clay,1163.6,21.7,521.7,19.6,Drip,412.5,2024-10-18,2025-02-13,2094.7,95.72,200504.68,27,Male,34,No,Low
2972,F3972,Western,Kilifi,Rice,Local,9.65,Silt,1632.6,34.3,357.3,36.9,Rain-fed,590.3,2024-12-28,2025-04-18,5336.3,103.74,553587.76,36,Female,8,No,Medium
2973,F3973,Rift Valley,Machakos,Sorghum,Hybrid A,5.95,Loam,591.7,23.7,647.8,21.1,Sprinkler,576.2,2024-10-20,2025-03-17,5006.2,71.25,356691.75,68,Female,30,No,High
2974,F3974,Nyanza,Meru,Maize,Hybrid B,5.0,Silt,419.4,33.6,502.1,43.7,Drip,169.6,2024-11-04,2025-02-24,3816.8,96.62,368779.22,66,Male,16,No,Low
2975,F3975,Coast,Meru,Wheat,Hybrid B,14.57,Silt,1606.3,29.7,639.2,0.4,Drip,479.5,2024-11-19,2025-03-16,4732.7,48.54,229725.26,49,Male,36,No,Medium
2976,F3976,Rift Valley,Machakos,Rice,Local,0.92,Sandy,655.8,22.6,334.5,21.7,Drip,705.8,2024-10-02,2025-02-18,1337.4,31.62,42288.59,67,Male,26,Yes,High
2977,F3977,Eastern,Meru,Maize,Local,15.23,Clay,534.2,16.9,502.8,11.5,Drip,908.5,2024-10-09,2025-03-13,9073.5,99.63,903992.8,39,Female,37,Yes,Medium
2978,F3978,Coast,Meru,Sorghum,Improved,2.3,Silt,570.8,29.2,281.4,17.4,Rain-fed,126.8,2024-01-24,2024-07-08,2042.6,64.74,132237.92,58,Male,38,Yes,High
2979,F3979,Rift Valley,Kilifi,Maize,Local,1.82,Loam,534.6,33.5,31.3,46.8,Sprinkler,621.8,2024-03-20,2024-06-01,1471.9,48.58,71504.9,25,Male,15,Yes,High
2980,F3980,Eastern,Machakos,Potatoes,Hybrid B,17.52,Loam,858.4,19.8,349.6,0.7,Rain-fed,728.5,2024-03-09,2024-06-12,4969.8,51.21,254503.46,33,Male,36,Yes,Low
2981,F3981,Rift Valley,Kilifi,Maize,Local,9.39,Silt,1427.0,28.5,777.8,3.8,Sprinkler,891.0,2024-08-10,2025-01-22,5423.9,114.43,620656.88,46,Male,21,Yes,High
2982,F3982,Eastern,Nyeri,Beans,Hybrid B,1.96,Clay,836.8,16.3,765.4,31.0,Sprinkler,728.1,2024-02-26,2024-07-27,3031.2,80.24,243223.49,53,Male,10,Yes,Low
2983,F3983,Eastern,Meru,Sorghum,Hybrid B,11.41,Silt,1469.5,21.0,557.0,37.0,Drip,810.9,2024-01-20,2024-06-25,6055.0,111.86,677312.3,25,Female,18,Yes,Low
2984,F3984,Rift Valley,Meru,Rice,Local,4.47,Loam,1418.6,31.1,230.1,25.1,Sprinkler,501.8,2024-09-17,2025-02-02,2529.5,35.15,88911.93,51,Male,10,Yes,High
2985,F3985,Central,Nyeri,Maize,Hybrid A,13.57,Sandy,503.7,27.8,63.1,36.9,Flood,780.8,2024-03-07,2024-07-19,4713.7,26.58,125290.15,65,Male,16,No,Low
2986,F3986,Nyanza,Kilifi,Wheat,Hybrid B,15.08,Loam,444.0,16.1,683.1,18.8,Drip,452.6,2024-01-15,2024-06-18,3289.0,34.43,113240.27,55,Female,19,Yes,High
2987,F3987,Central,Kilifi,Wheat,Improved,15.79,Silt,1460.1,29.0,670.5,28.2,Flood,169.1,2024-08-27,2025-02-14,8788.9,112.1,985235.69,75,Male,20,Yes,High
2988,F3988,Rift Valley,Nakuru,Maize,Hybrid A,15.97,Clay,1073.7,21.9,88.7,29.6,Drip,251.0,2024-09-09,2025-01-03,8031.6,114.92,922991.47,44,Female,7,Yes,Medium
2989,F3989,Nyanza,Nyeri,Maize,Hybrid A,3.64,Sandy,1542.5,27.2,719.0,20.8,Rain-fed,833.0,2024-07-30,2024-12-18,3250.9,52.0,169046.8,37,Female,37,Yes,Medium
2990,F3990,Coast,Nakuru,Rice,Hybrid B,6.36,Loam,1229.7,30.2,597.6,24.0,Rain-fed,895.2,2024-01-23,2024-06-05,2975.9,85.82,255391.74,73,Female,36,No,Medium
2991,F3991,Eastern,Meru,Sorghum,Hybrid B,4.87,Sandy,464.6,26.0,603.7,2.7,Drip,699.2,2024-03-05,2024-07-02,2717.2,107.27,291474.04,24,Male,14,No,High
2992,F3992,Central,Machakos,Beans,Improved,1.05,Sandy,581.9,28.4,187.3,37.1,Sprinkler,499.7,2024-09-01,2024-11-11,1032.4,74.27,76676.35,23,Male,11,No,Low
2993,F3993,Rift Valley,Nyeri,Maize,Hybrid B,7.92,Sandy,698.6,31.5,286.5,33.2,Flood,742.7,2024-05-15,2024-08-05,5095.8,47.96,244394.57,61,Female,19,Yes,Low
2994,F3994,Coast,Kisumu,Potatoes,Hybrid A,5.81,Loam,225.7,22.2,722.3,25.7,Sprinkler,274.4,2024-04-28,2024-07-14,4099.3,24.41,100063.91,20,Female,9,Yes,Medium
2995,F3995,Nyanza,Kilifi,Rice,Hybrid B,1.15,Silt,1398.6,33.7,647.0,11.9,Rain-fed,217.4,2024-10-01,2025-03-04,2542.6,47.6,121027.76,73,Male,34,No,High
2996,F3996,Eastern,Nakuru,Sorghum,Hybrid A,8.36,Sandy,1082.3,18.8,696.7,35.3,Flood,956.0,2024-06-29,2024-10-20,3607.6,25.93,93545.07,63,Male,29,No,Low
2997,F3997,Coast,Kisumu,Potatoes,Hybrid A,4.09,Sandy,1444.8,23.7,238.4,31.5,Rain-fed,158.6,2024-04-18,2024-10-14,3121.4,52.53,163967.14,36,Male,30,Yes,Medium
2998,F3998,Central,Nakuru,Sorghum,Hybrid A,9.27,Clay,911.7,30.5,78.9,42.7,Flood,814.9,2024-01-10,2024-03-20,3658.9,88.74,324690.79,39,Female,13,Yes,Low
2999,F3999,Rift Valley,Meru,Maize,Improved,4.82,Sandy,1417.9,17.6,682.8,49.2,Flood,145.0,2024-07-07,2024-10-31,5050.3,98.62,498060.59,31,Male,17,Yes,High
3000,F4000,Nyanza,Nakuru,Potatoes,Hybrid B,1.14,Sandy,700.5,15.8,173.9,2.3,Drip,582.6,2024-12-09,2025-02-23,1197.5,103.92,124444.2,67,Female,1,No,Medium
3001,F4001,Central,Kilifi,Potatoes,Hybrid A,19.66,Clay,1026.9,31.1,223.7,15.5,Rain-fed,654.2,2024-11-26,2025-04-07,5182.0,33.64,174322.48,57,Male,35,No,Low
3002,F4002,Nyanza,Meru,Wheat,Improved,5.03,Clay,1626.4,27.4,237.2,42.9,Drip,55.4,2024-07-17,2024-12-26,3402.9,48.55,165210.79,43,Male,24,No,Low
3003,F4003,Rift Valley,Nyeri,Rice,Hybrid A,7.42,Sandy,1345.7,33.1,594.7,28.1,Drip,706.1,2024-05-08,2024-10-29,3976.4,43.1,171382.84,53,Female,19,No,Low
3004,F4004,Eastern,Nyeri,Maize,Hybrid B,10.1,Loam,1722.8,16.0,106.9,5.3,Rain-fed,261.0,2024-05-02,2024-10-05,7259.1,46.32,336241.51,25,Male,8,No,Low
3005,F4005,Western,Meru,Rice,Local,7.79,Sandy,1113.7,19.7,439.3,3.0,Drip,336.1,2024-09-08,2024-12-31,2683.8,63.69,170931.22,36,Female,22,No,Low
3006,F4006,Western,Nakuru,Beans,Improved,17.96,Loam,1087.4,26.6,432.0,16.4,Rain-fed,516.1,2024-09-20,2024-12-17,4081.0,73.33,299259.73,70,Male,32,Yes,Medium
3007,F4007,Western,Meru,Sorghum,Improved,7.3,Clay,670.7,16.1,436.5,47.9,Drip,239.4,2024-07-13,2024-10-19,3966.6,63.48,251799.77,34,Male,9,No,Low
3008,F4008,Eastern,Machakos,Rice,Local,5.6,Sandy,1602.6,27.3,129.7,13.1,Rain-fed,207.2,2024-06-08,2024-11-03,2841.2,116.7,331568.04,66,Male,8,Yes,High
3009,F4009,Coast,Nakuru,Rice,Hybrid B,7.41,Clay,647.0,24.5,438.4,24.4,Sprinkler,908.4,2024-02-20,2024-07-03,3242.5,22.39,72599.57,22,Female,18,No,Low
3010,F4010,Rift Valley,Nakuru,Wheat,Hybrid B,15.65,Loam,1715.6,29.4,71.5,48.5,Rain-fed,270.7,2024-09-30,2025-03-01,9824.9,40.19,394862.73,42,Female,29,Yes,High
3011,F4011,Coast,Machakos,Beans,Local,1.65,Loam,1579.9,33.0,270.9,5.7,Sprinkler,490.2,2024-05-06,2024-09-13,2642.9,54.71,144593.06,49,Male,36,Yes,High
3012,F4012,Nyanza,Machakos,Wheat,Local,11.51,Clay,430.4,25.6,536.2,18.3,Rain-fed,656.9,2024-08-18,2024-11-28,7621.5,112.94,860772.21,26,Male,33,Yes,Medium
3013,F4013,Nyanza,Meru,Rice,Hybrid A,13.32,Silt,640.2,23.6,341.0,9.5,Drip,501.3,2024-05-22,2024-09-09,6287.5,105.66,664337.25,64,Male,27,No,Low
3014,F4014,Western,Nakuru,Sorghum,Hybrid A,18.98,Sandy,992.7,25.6,161.0,40.3,Sprinkler,213.1,2024-07-10,2024-12-23,5042.4,49.2,248086.08,68,Female,14,Yes,Low
3015,F4015,Rift Valley,Kilifi,Rice,Hybrid B,3.95,Silt,774.4,22.9,269.4,11.4,Drip,144.4,2024-02-03,2024-04-19,2052.2,119.74,245730.43,21,Male,20,Yes,Low
3016,F4016,Nyanza,Meru,Rice,Improved,9.39,Sandy,646.9,24.5,22.9,39.5,Drip,395.7,2024-09-16,2025-02-08,5409.7,41.18,222771.45,59,Female,25,Yes,Low
3017,F4017,Nyanza,Nyeri,Potatoes,Hybrid B,3.42,Silt,1484.4,29.7,124.2,3.1,Drip,459.6,2024-06-15,2024-09-30,3212.7,61.37,197163.4,57,Male,27,No,Medium
3018,F4018,Western,Kisumu,Potatoes,Local,15.94,Loam,392.5,21.0,594.4,24.3,Drip,72.9,2024-04-22,2024-07-24,9156.7,65.76,602144.59,37,Female,15,Yes,Medium
3019,F4019,Eastern,Kisumu,Beans,Improved,15.8,Loam,930.2,30.1,99.0,11.0,Rain-fed,988.1,2024-07-17,2024-12-09,5987.1,63.52,380300.59,57,Male,14,Yes,High
3020,F4020,Western,Meru,Potatoes,Hybrid B,17.57,Loam,958.2,17.2,402.7,47.5,Rain-fed,754.7,2024-10-11,2025-03-04,8708.7,40.46,352354.0,29,Female,37,No,Medium
3021,F4021,Coast,Nyeri,Wheat,Hybrid B,14.93,Sandy,387.4,21.0,57.3,45.0,Sprinkler,815.3,2024-04-22,2024-08-12,7804.3,104.48,815393.26,20,Male,40,No,Medium
3022,F4022,Coast,Machakos,Sorghum,Hybrid A,5.59,Silt,1412.2,32.1,615.1,43.2,Rain-fed,567.4,2024-11-11,2025-04-16,4508.8,79.24,357277.31,56,Male,37,No,High
3023,F4023,Eastern,Nyeri,Wheat,Improved,13.12,Clay,1611.4,32.3,591.2,6.4,Drip,432.9,2024-07-15,2024-10-22,9168.3,68.99,632521.02,21,Female,24,No,Low
3024,F4024,Nyanza,Nyeri,Maize,Hybrid A,13.2,Loam,641.1,24.2,573.3,45.8,Drip,54.2,2024-05-11,2024-07-21,4304.0,115.35,496466.4,61,Female,39,Yes,Medium
3025,F4025,Central,Nyeri,Beans,Local,13.01,Silt,1129.1,29.1,412.0,20.7,Sprinkler,88.1,2024-09-04,2025-03-02,7371.9,92.6,682637.94,30,Male,9,Yes,Low
3026,F4026,Rift Valley,Nakuru,Wheat,Local,13.75,Silt,670.7,23.0,322.6,49.6,Flood,387.1,2024-03-28,2024-06-28,7262.1,28.34,205807.91,51,Male,20,Yes,High
3027,F4027,Rift Valley,Nakuru,Potatoes,Hybrid A,4.34,Clay,1113.4,30.5,174.2,44.5,Rain-fed,482.4,2024-09-28,2025-01-01,3233.9,116.9,378042.91,69,Female,37,No,Medium
3028,F4028,Central,Kilifi,Sorghum,Improved,3.77,Loam,535.5,29.5,265.8,46.4,Sprinkler,495.0,2024-08-15,2024-11-30,1775.0,75.29,133639.75,23,Male,28,No,Medium
3029,F4029,Western,Nakuru,Potatoes,Hybrid A,16.23,Silt,1139.5,23.2,342.0,2.2,Drip,885.7,2024-12-18,2025-04-08,9835.2,91.68,901691.14,27,Male,2,Yes,Medium
3030,F4030,Central,Kilifi,Beans,Improved,9.66,Sandy,813.0,30.5,541.5,10.9,Drip,179.7,2024-10-18,2025-02-25,3310.7,25.24,83562.07,41,Female,12,Yes,Low
3031,F4031,Coast,Kilifi,Maize,Hybrid B,2.48,Loam,1787.7,18.4,778.0,12.9,Rain-fed,598.2,2024-11-04,2025-02-21,3702.2,85.46,316390.01,26,Male,13,No,Medium
3032,F4032,Coast,Nyeri,Potatoes,Hybrid B,3.61,Silt,1311.3,21.1,96.1,30.1,Sprinkler,74.8,2024-05-13,2024-09-04,2129.8,97.64,207953.67,58,Male,27,Yes,High
3033,F4033,Coast,Meru,Sorghum,Hybrid A,9.9,Sandy,1282.3,28.8,403.0,42.8,Flood,146.1,2024-11-11,2025-05-03,6378.4,25.94,165455.7,35,Male,33,No,High
3034,F4034,Nyanza,Nyeri,Sorghum,Hybrid A,6.16,Clay,262.5,19.5,534.0,42.2,Rain-fed,106.9,2024-10-22,2025-03-20,1839.1,101.33,186356.0,39,Male,32,Yes,High
3035,F4035,Western,Kilifi,Potatoes,Improved,13.36,Sandy,606.2,25.8,441.5,1.3,Rain-fed,185.1,2024-02-23,2024-05-31,8526.6,81.44,694406.3,71,Female,31,Yes,Medium
3036,F4036,Nyanza,Kisumu,Beans,Local,11.06,Clay,999.3,34.8,79.2,28.9,Rain-fed,268.4,2024-04-07,2024-09-09,5836.4,89.26,520957.06,67,Female,32,Yes,Low
3037,F4037,Eastern,Kilifi,Sorghum,Improved,17.41,Sandy,604.5,27.7,90.5,6.2,Rain-fed,831.3,2024-09-20,2024-11-29,9415.9,86.77,817017.64,69,Male,14,Yes,Low
3038,F4038,Coast,Meru,Beans,Local,17.48,Silt,1082.5,25.5,321.7,30.8,Sprinkler,866.0,2024-01-18,2024-06-25,4490.0,74.64,335133.6,25,Male,19,No,High
3039,F4039,Coast,Kilifi,Rice,Hybrid A,9.64,Sandy,1573.0,32.7,399.3,3.5,Drip,871.3,2024-05-24,2024-09-21,4415.8,36.9,162943.02,31,Female,15,Yes,Low
3040,F4040,Central,Machakos,Rice,Hybrid A,11.66,Clay,446.1,21.6,785.3,35.6,Rain-fed,87.1,2024-10-24,2025-03-01,7106.2,101.03,717939.39,41,Female,34,No,Low
3041,F4041,Rift Valley,Kisumu,Maize,Hybrid B,10.04,Clay,633.6,22.7,325.0,35.9,Rain-fed,917.1,2024-08-17,2024-11-14,4520.3,103.65,468529.1,74,Male,21,Yes,High
3042,F4042,Central,Meru,Beans,Improved,11.78,Loam,410.4,20.1,413.4,16.1,Rain-fed,255.7,2024-11-24,2025-05-09,3026.5,24.48,74088.72,52,Female,2,No,Low
3043,F4043,Central,Meru,Potatoes,Local,4.28,Loam,856.3,27.3,413.0,33.7,Drip,560.1,2024-11-13,2025-03-01,2464.1,38.77,95533.16,41,Female,35,No,Medium
3044,F4044,Nyanza,Machakos,Beans,Local,5.22,Silt,807.1,31.3,702.4,38.9,Sprinkler,732.9,2024-11-15,2025-04-26,2887.2,84.54,244083.89,67,Male,9,Yes,Medium
3045,F4045,Central,Kilifi,Potatoes,Local,17.92,Clay,1687.9,16.6,631.8,42.8,Sprinkler,413.2,2024-11-06,2025-05-02,5212.0,35.79,186537.48,45,Female,36,No,High
3046,F4046,Eastern,Kilifi,Potatoes,Hybrid A,2.54,Loam,629.1,20.4,108.5,42.6,Sprinkler,645.3,2024-08-15,2025-01-28,1095.7,114.61,125578.18,36,Female,40,No,Medium
3047,F4047,Nyanza,Nyeri,Rice,Hybrid A,7.48,Silt,1744.0,26.5,53.6,15.3,Flood,539.3,2024-12-18,2025-06-12,3357.5,70.12,235427.9,54,Female,40,No,Medium
3048,F4048,Rift Valley,Nyeri,Rice,Hybrid A,1.26,Sandy,1461.4,28.6,472.2,6.6,Rain-fed,228.0,2024-01-01,2024-04-30,2588.5,113.11,292785.23,20,Female,30,No,Low
3049,F4049,Nyanza,Meru,Beans,Hybrid B,19.13,Silt,1004.7,31.0,90.5,23.2,Rain-fed,378.4,2024-01-27,2024-06-13,4134.6,42.98,177705.11,56,Female,38,Yes,Medium
3050,F4050,Coast,Nakuru,Beans,Hybrid B,6.5,Sandy,1328.4,19.4,132.5,12.4,Sprinkler,544.1,2024-04-29,2024-09-15,3364.9,103.82,349343.92,55,Female,2,No,Low
3051,F4051,Coast,Kisumu,Rice,Local,9.98,Sandy,483.7,27.9,95.8,25.7,Sprinkler,64.6,2024-08-04,2024-11-04,1958.6,87.17,170731.16,63,Female,27,Yes,Low
3052,F4052,Western,Machakos,Sorghum,Improved,1.88,Clay,1531.2,15.3,93.0,31.0,Sprinkler,943.1,2024-12-13,2025-05-20,1661.4,20.35,33809.49,65,Female,26,Yes,Medium
3053,F4053,Rift Valley,Nakuru,Rice,Local,10.12,Loam,291.2,17.1,51.0,3.8,Sprinkler,957.0,2024-04-07,2024-10-04,6095.3,83.48,508835.64,65,Male,20,Yes,Medium
3054,F4054,Central,Meru,Potatoes,Improved,7.07,Silt,1518.7,23.6,86.1,21.9,Flood,328.8,2024-02-05,2024-05-20,2876.5,80.01,230148.77,59,Male,25,Yes,Low
3055,F4055,Central,Nyeri,Potatoes,Hybrid A,11.59,Silt,1036.7,33.9,93.8,40.6,Rain-fed,768.4,2024-03-18,2024-05-31,4081.7,70.74,288739.46,44,Male,33,No,Low
3056,F4056,Western,Machakos,Potatoes,Hybrid B,3.69,Loam,1315.9,21.1,198.2,34.5,Flood,316.2,2024-11-17,2025-04-26,2255.8,82.14,185291.41,41,Male,33,Yes,Low
3057,F4057,Coast,Kisumu,Sorghum,Improved,5.66,Silt,517.4,19.3,340.5,7.4,Flood,199.1,2024-03-13,2024-08-29,4054.1,77.13,312692.73,75,Male,39,Yes,High
3058,F4058,Coast,Nyeri,Sorghum,Local,4.99,Silt,689.2,15.4,24.1,19.8,Drip,915.9,2024-02-14,2024-05-25,2340.3,59.34,138873.4,36,Female,2,No,High
3059,F4059,Western,Kilifi,Potatoes,Hybrid A,12.54,Clay,1266.0,20.5,151.0,11.1,Rain-fed,198.3,2024-12-25,2025-04-26,7899.9,28.35,223962.17,41,Male,12,No,Medium
3060,F4060,Rift Valley,Meru,Rice,Hybrid A,12.19,Sandy,632.3,17.9,359.9,33.9,Sprinkler,406.4,2024-03-27,2024-06-15,4083.8,49.97,204067.49,47,Male,26,Yes,Medium
3061,F4061,Western,Machakos,Sorghum,Hybrid A,5.3,Sandy,1605.9,30.5,41.1,10.9,Drip,635.9,2024-07-25,2024-11-10,3067.0,36.02,110473.34,50,Male,30,No,Medium
3062,F4062,Eastern,Kisumu,Sorghum,Hybrid B,15.97,Sandy,1165.2,18.4,194.9,25.5,Rain-fed,217.4,2024-07-11,2024-11-06,6598.2,67.24,443662.97,54,Female,27,Yes,Low
3063,F4063,Nyanza,Machakos,Wheat,Local,8.82,Loam,369.0,26.7,238.1,34.7,Rain-fed,436.7,2024-09-15,2024-12-12,4286.4,91.4,391776.96,55,Male,12,No,Medium
3064,F4064,Eastern,Meru,Rice,Improved,14.61,Sandy,670.9,25.4,48.7,1.5,Drip,312.1,2024-07-24,2024-10-13,8133.3,62.54,508656.58,24,Female,23,No,High
3065,F4065,Central,Meru,Maize,Local,17.18,Sandy,1317.7,17.2,630.5,39.6,Rain-fed,742.8,2024-04-09,2024-09-06,11663.4,93.92,1095426.53,52,Female,20,No,Medium
3066,F4066,Eastern,Kilifi,Beans,Hybrid B,8.7,Silt,1130.0,17.5,799.1,49.6,Flood,402.6,2024-01-04,2024-03-28,7201.7,111.94,806158.3,35,Male,14,No,High
3067,F4067,Rift Valley,Kilifi,Maize,Hybrid B,18.93,Loam,1303.3,21.2,751.0,27.2,Flood,258.1,2024-10-30,2025-02-19,12550.9,52.78,662436.5,55,Female,39,No,Low
3068,F4068,Central,Kilifi,Maize,Improved,17.25,Silt,743.3,30.3,50.5,0.6,Rain-fed,599.7,2024-05-28,2024-11-18,4910.3,47.76,234515.93,56,Male,17,Yes,High
3069,F4069,Rift Valley,Machakos,Maize,Hybrid B,10.33,Loam,739.0,17.1,430.7,27.1,Flood,432.3,2024-11-23,2025-04-25,3155.0,71.14,224446.7,62,Male,11,Yes,High
3070,F4070,Nyanza,Kilifi,Maize,Improved,12.48,Loam,1169.5,34.1,731.3,46.7,Sprinkler,991.6,2024-02-17,2024-05-29,8979.4,108.86,977497.48,63,Male,25,Yes,High
3071,F4071,Rift Valley,Kisumu,Potatoes,Hybrid B,5.21,Sandy,552.7,24.3,759.9,14.1,Rain-fed,271.1,2024-02-05,2024-05-25,4110.8,58.86,241961.69,61,Male,28,No,High
3072,F4072,Rift Valley,Kisumu,Wheat,Hybrid A,7.15,Silt,833.2,33.4,590.8,29.8,Flood,342.0,2024-05-17,2024-11-06,2825.2,106.66,301335.83,23,Female,29,No,Medium
3073,F4073,Nyanza,Machakos,Maize,Local,15.37,Silt,1371.3,19.6,79.4,22.6,Rain-fed,192.0,2024-08-01,2024-10-13,3744.9,113.26,424147.37,58,Female,9,No,Low
3074,F4074,Western,Kisumu,Beans,Hybrid A,16.56,Silt,1636.3,20.8,353.3,18.6,Flood,348.6,2024-01-07,2024-03-31,8375.3,99.0,829154.7,57,Female,13,No,High
3075,F4075,Rift Valley,Nakuru,Rice,Local,6.41,Silt,562.1,32.8,454.8,17.7,Sprinkler,950.0,2024-05-31,2024-11-22,4814.5,86.78,417802.31,71,Female,13,Yes,Medium
3076,F4076,Central,Kisumu,Wheat,Hybrid A,14.48,Clay,1125.0,28.0,484.6,6.3,Drip,863.8,2024-11-20,2025-03-24,4014.3,66.88,268476.38,70,Female,26,Yes,High
3077,F4077,Nyanza,Machakos,Wheat,Improved,14.37,Silt,1442.8,22.3,241.6,45.4,Sprinkler,985.8,2024-02-16,2024-06-15,4327.4,80.22,347144.03,51,Male,35,Yes,High
3078,F4078,Coast,Nyeri,Wheat,Local,19.43,Loam,625.9,16.7,473.1,24.3,Flood,953.1,2024-09-03,2024-12-27,9403.0,30.77,289330.31,72,Female,18,Yes,Medium
3079,F4079,Western,Nyeri,Wheat,Improved,2.8,Silt,1141.3,18.3,711.4,38.8,Drip,254.0,2024-01-26,2024-04-24,3821.1,101.34,387230.27,71,Male,25,Yes,Medium
3080,F4080,Central,Meru,Maize,Hybrid A,11.51,Silt,1474.7,24.5,156.0,34.4,Flood,200.1,2024-04-12,2024-06-29,5893.4,39.35,231905.29,49,Male,24,No,High
3081,F4081,Nyanza,Meru,Sorghum,Local,6.38,Sandy,1341.6,20.9,648.5,43.9,Flood,311.9,2024-02-14,2024-07-14,3403.8,21.49,73147.66,21,Female,7,No,Low
3082,F4082,Eastern,Nakuru,Maize,Local,12.98,Sandy,1284.5,22.5,290.9,34.7,Flood,557.3,2024-01-01,2024-05-05,4886.2,36.59,178786.06,71,Female,40,Yes,Low
3083,F4083,Rift Valley,Kilifi,Sorghum,Improved,2.96,Silt,1382.6,21.1,60.8,5.8,Sprinkler,178.8,2024-03-18,2024-09-14,2891.1,96.93,280234.32,23,Male,33,Yes,Low
3084,F4084,Eastern,Nakuru,Wheat,Hybrid A,0.52,Sandy,805.7,31.7,592.1,21.5,Flood,659.9,2024-05-26,2024-08-22,2099.7,74.95,157372.51,21,Male,32,No,Low
3085,F4085,Rift Valley,Nyeri,Beans,Improved,19.13,Sandy,973.5,27.1,134.5,27.0,Rain-fed,436.1,2024-03-04,2024-05-23,6453.5,24.07,155335.74,46,Female,35,Yes,Low
3086,F4086,Central,Nyeri,Wheat,Hybrid A,8.45,Loam,461.9,17.8,614.0,11.9,Rain-fed,723.6,2024-08-04,2025-01-23,6583.2,35.31,232452.79,43,Male,37,No,Low
3087,F4087,Rift Valley,Machakos,Maize,Hybrid B,5.57,Sandy,1081.0,28.9,716.5,15.1,Flood,588.1,2024-11-04,2025-03-27,2951.4,72.97,215363.66,74,Female,14,No,Medium
3088,F4088,Central,Nyeri,Wheat,Hybrid B,2.7,Loam,1753.7,19.5,661.7,49.4,Drip,604.5,2024-05-25,2024-11-13,4132.7,57.66,238291.48,31,Female,1,Yes,High
3089,F4089,Rift Valley,Nyeri,Sorghum,Hybrid A,16.29,Silt,331.4,18.0,615.9,33.4,Rain-fed,879.0,2024-10-27,2025-03-07,3667.1,33.46,122701.17,41,Male,8,Yes,High
3090,F4090,Western,Kilifi,Wheat,Hybrid B,18.63,Loam,298.9,27.0,34.5,12.2,Sprinkler,172.6,2024-10-01,2025-01-06,6744.9,54.16,365303.78,22,Male,36,No,High
3091,F4091,Western,Kisumu,Wheat,Improved,7.32,Clay,965.0,18.7,106.6,5.4,Flood,927.7,2024-02-01,2024-07-18,3240.0,96.5,312660.0,66,Male,16,No,Low
3092,F4092,Coast,Meru,Beans,Hybrid B,18.82,Sandy,1107.2,26.7,648.0,34.5,Sprinkler,292.1,2024-01-28,2024-04-19,9602.7,78.1,749970.87,74,Female,2,No,Medium
3093,F4093,Western,Machakos,Sorghum,Local,7.24,Silt,1207.3,16.3,560.9,9.4,Drip,381.0,2024-02-13,2024-08-10,5963.7,33.43,199366.49,41,Male,19,Yes,Low
3094,F4094,Rift Valley,Nakuru,Potatoes,Hybrid B,2.73,Loam,972.2,25.5,237.9,1.9,Flood,158.2,2024-02-08,2024-07-28,1558.0,57.74,89958.92,48,Male,34,No,Low
3095,F4095,Rift Valley,Meru,Maize,Local,4.87,Silt,1029.2,16.2,259.4,11.2,Sprinkler,590.3,2024-04-12,2024-08-03,2110.5,106.21,224156.2,43,Male,21,No,Low
3096,F4096,Central,Kilifi,Rice,Improved,4.14,Loam,1615.8,32.9,676.8,44.4,Rain-fed,742.1,2024-09-09,2025-02-19,3315.7,94.26,312537.88,29,Male,15,No,Low
3097,F4097,Eastern,Machakos,Maize,Hybrid B,8.91,Clay,314.1,29.6,401.5,4.0,Drip,446.9,2024-04-02,2024-09-08,4965.5,58.62,291077.61,26,Male,35,Yes,Low
3098,F4098,Coast,Meru,Sorghum,Hybrid A,16.77,Clay,229.9,25.7,632.2,41.6,Sprinkler,851.1,2024-10-08,2025-01-12,3545.6,111.98,397036.29,70,Female,16,Yes,High
3099,F4099,Eastern,Nyeri,Wheat,Hybrid B,17.68,Silt,1150.6,31.3,199.2,26.5,Flood,119.2,2024-02-05,2024-07-14,4859.0,68.18,331286.62,67,Male,20,Yes,Low
3100,F4100,Western,Kilifi,Sorghum,Improved,13.58,Silt,1006.9,20.6,37.5,35.9,Flood,750.3,2024-09-16,2025-01-24,2066.1,78.75,162705.38,58,Female,34,No,Low
3101,F4101,Rift Valley,Kisumu,Maize,Hybrid B,16.92,Loam,1429.4,32.2,501.8,23.0,Sprinkler,287.8,2024-07-10,2024-10-19,11554.4,26.56,306884.86,63,Female,8,No,Medium
3102,F4102,Coast,Nyeri,Rice,Local,13.59,Loam,528.3,15.2,219.3,26.2,Drip,651.7,2024-05-23,2024-08-22,7020.1,37.52,263394.15,26,Female,7,Yes,High
3103,F4103,Coast,Nyeri,Wheat,Local,5.83,Silt,720.2,29.0,82.6,28.0,Flood,696.4,2024-12-06,2025-04-12,3120.7,80.18,250217.73,72,Female,17,No,Medium
