TransactionID,Date,Branch,CustomerID,Age,Gender,AccountType,TransactionType,Channel,Amount,Balance,Region
850,2025-10-08,Eldoret,50560,53,Male,Savings,Bill Payment,Mobile,17131.27,743637.68,Coast
851,2025-02-02,Nakuru,64644,20,Female,Current,Loan Repayment,ATM,152996.31,277670.09,Rift Valley
852,2025-05-16,Eldoret,19852,51,Male,Savings,Bill Payment,Mobile,2343.03,729217.71,Western
853,2025-10-14,Nairobi,26900,30,Male,Savings,Deposit,Mobile,38792.55,263809.87,Central
854,2025-04-19,Kisumu,51134,23,Female,Savings,Transfer,Branch,147736.1,492900.02,Central
855,2025-03-29,Eldoret,18505,75,Male,Savings,Withdrawal,Mobile,64262.29,220108.71,Coast
856,2025-06-21,Nakuru,13175,38,Male,Current,Loan Repayment,Internet,17579.96,847159.02,Western
857,2025-11-20,Mombasa,63223,55,Female,Savings,Withdrawal,Internet,163101.9,829823.85,Coast
858,2025-11-20,Nakuru,44978,63,Male,Current,Deposit,Branch,102934.06,558335.94,Central
859,2025-09-19,Mombasa,44025,55,Female,Current,Withdrawal,Mobile,46397.01,894821.32,Western
860,2025-01-02,Kisumu,44947,53,Male,Savings,Loan Repayment,Branch,94071.74,761484.59,Rift Valley
861,2025-02-07,Mombasa,75239,74,Male,Current,Transfer,ATM,172055.33,881939.47,Central
862,2025-05-11,Mombasa,14099,69,Male,Current,Bill Payment,Internet,114692.6,734923.72,Rift Valley
863,2025-11-13,Eldoret,77870,50,Male,Current,Bill Payment,Mobile,169233.91,697393.87,Central
864,2025-09-19,Nakuru,33683,60,Male,Current,Transfer,Branch,41219.01,467472.02,Central
865,2025-05-27,Kisumu,69586,70,Male,Savings,Transfer,Branch,173636.15,257123.63,Rift Valley
866,2025-07-10,Nakuru,69029,60,Female,Savings,Deposit,ATM,1051.75,264596.0,Central
867,2025-02-09,Mombasa,83319,59,Male,Current,Loan Repayment,ATM,145287.01,41597.33,Central
868,2025-10-25,Mombasa,54551,32,Male,Current,Bill Payment,Mobile,27021.6,240746.62,Rift Valley
869,2025-02-10,Nairobi,82990,20,Male,Current,Withdrawal,Internet,177790.93,128731.65,Western
870,2025-10-05,Nakuru,16846,57,Female,Current,Transfer,Internet,131409.18,853194.54,Central
871,2025-04-04,Nakuru,76355,72,Male,Current,Loan Repayment,Internet,157194.36,776581.7,Central
872,2025-02-24,Eldoret,45229,54,Female,Current,Bill Payment,Mobile,107627.86,588319.4,Rift Valley
873,2025-05-25,Kisumu,46023,75,Male,Savings,Loan Repayment,ATM,183914.46,125890.27,Western
874,2025-01-09,Nakuru,51931,36,Female,Current,Deposit,Mobile,43462.62,987519.94,Western
875,2025-08-31,Nakuru,99350,66,Male,Savings,Loan Repayment,Internet,184647.44,137270.01,Central
876,2025-11-01,Nairobi,88327,69,Female,Savings,Loan Repayment,Internet,22149.52,401025.24,Rift Valley
877,2025-01-24,Nairobi,57776,32,Male,Savings,Loan Repayment,ATM,84874.65,793965.38,Western
878,2025-12-11,Eldoret,40337,43,Female,Savings,Bill Payment,Mobile,12273.1,886097.91,Coast
879,2025-10-30,Nakuru,74523,65,Female,Current,Withdrawal,Mobile,91604.0,391399.95,Coast
880,2025-04-18,Nakuru,76622,63,Male,Current,Loan Repayment,Branch,176242.59,515675.19,Central
881,2025-12-15,Eldoret,25672,65,Female,Current,Transfer,Internet,70895.03,491152.29,Western
882,2025-08-26,Mombasa,50746,41,Female,Savings,Transfer,Branch,104526.42,109854.36,Western
883,2025-12-22,Mombasa,72093,69,Female,Current,Transfer,Internet,92813.74,728192.91,Rift Valley
884,2025-09-15,Kisumu,33041,75,Female,Savings,Deposit,ATM,40204.27,340251.27,Coast
885,2025-12-07,Eldoret,74619,26,Female,Savings,Withdrawal,Internet,137205.98,328060.2,Central
886,2025-04-18,Kisumu,44591,33,Female,Savings,Deposit,ATM,109726.02,51576.95,Western
887,2025-08-05,Mombasa,91050,55,Male,Savings,Withdrawal,Mobile,50001.77,74095.65,Central
888,2025-04-19,Mombasa,32817,20,Male,Current,Withdrawal,ATM,31971.98,140515.37,Rift Valley
889,2025-11-15,Kisumu,22926,72,Male,Current,Transfer,ATM,7655.95,550093.4,Coast
890,2025-09-17,Mombasa,59381,35,Male,Savings,Withdrawal,Mobile,145151.75,38754.45,Rift Valley
891,2025-05-12,Mombasa,80574,63,Male,Savings,Transfer,ATM,94939.65,361855.93,Rift Valley
892,2025-01-05,Mombasa,84076,41,Male,Current,Loan Repayment,Branch,153790.03,489874.15,Central
893,2025-04-07,Nakuru,75044,44,Male,Current,Bill Payment,ATM,44312.73,311901.96,Coast
894,2025-12-14,Eldoret,39420,72,Male,Savings,Loan Repayment,Mobile,148915.49,781107.91,Rift Valley
895,2025-08-20,Mombasa,89859,49,Male,Current,Deposit,ATM,114122.05,404679.84,Western
896,2025-12-06,Mombasa,82403,54,Male,Savings,Loan Repayment,Mobile,38017.77,91113.2,Western
897,2025-09-07,Kisumu,93965,43,Male,Current,Deposit,ATM,191714.53,316968.36,Central
898,2025-05-25,Eldoret,97555,23,Male,Savings,Loan Repayment,Internet,105420.82,805146.49,Coast
899,2025-04-23,Eldoret,28723,63,Female,Savings,Bill Payment,Branch,147159.4,784220.62,Central
900,2025-08-03,Nairobi,12988,25,Male,Savings,Deposit,Internet,114894.88,323766.81,Coast
901,2025-01-16,Nakuru,24479,30,Male,Current,Deposit,ATM,115874.37,713902.01,Central
902,2025-11-05,Mombasa,20278,22,Male,Current,Deposit,Mobile,107962.09,357951.84,Western
903,2025-12-28,Nairobi,89184,47,Female,Current,Transfer,Branch,11248.37,393904.07,Rift Valley
904,2025-03-09,Nairobi,62317,70,Female,Current,Deposit,Branch,11800.1,730710.57,Coast
905,2025-11-12,Mombasa,12091,54,Male,Savings,Transfer,Internet,185828.51,118804.11,Central
906,2025-02-20,Kisumu,90545,71,Male,Current,Deposit,ATM,37823.64,650715.13,Western
907,2025-06-13,Mombasa,11297,23,Male,Current,Loan Repayment,Branch,35903.8,567859.84,Coast
908,2025-05-10,Mombasa,53741,66,Female,Current,Bill Payment,ATM,46947.88,570039.16,Coast
909,2025-09-02,Kisumu,82051,74,Female,Current,Bill Payment,Mobile,1096.3,894328.16,Coast
910,2025-01-22,Eldoret,93453,39,Female,Current,Loan Repayment,Mobile,196478.98,993499.39,Western
911,2025-08-03,Nakuru,29182,51,Female,Savings,Bill Payment,Internet,152438.61,921856.74,Western
912,2025-12-22,Nairobi,81938,31,Male,Current,Deposit,ATM,36210.01,980577.6,Rift Valley
913,2025-03-11,Eldoret,57445,21,Female,Savings,Loan Repayment,Mobile,46959.99,324762.92,Central
914,2025-10-07,Nakuru,23742,49,Female,Current,Deposit,Internet,81427.72,489488.43,Coast
915,2025-06-24,Mombasa,40076,68,Female,Current,Transfer,Branch,195297.87,894587.22,Rift Valley
916,2025-04-26,Nairobi,99099,49,Male,Current,Loan Repayment,Branch,111276.04,72011.35,Western
917,2025-09-23,Nakuru,31994,57,Male,Current,Withdrawal,Internet,95495.56,997001.25,Coast
918,2025-05-17,Kisumu,54067,56,Female,Savings,Withdrawal,ATM,62031.46,848141.42,Central
919,2025-04-11,Nakuru,42305,69,Male,Current,Bill Payment,Mobile,36364.24,443557.29,Rift Valley
920,2025-10-22,Nakuru,27095,24,Female,Savings,Deposit,Branch,5023.14,152001.97,Rift Valley
921,2025-04-16,Kisumu,35078,37,Female,Savings,Loan Repayment,ATM,63007.92,668588.08,Central
922,2025-01-26,Eldoret,23909,26,Male,Current,Deposit,ATM,133950.98,959202.88,Rift Valley
923,2025-06-23,Kisumu,23562,35,Female,Savings,Loan Repayment,ATM,132344.77,948864.32,Coast
924,2025-01-31,Nakuru,56863,32,Male,Savings,Loan Repayment,Internet,90340.02,124701.05,Central
925,2025-05-16,Eldoret,44383,39,Female,Current,Transfer,Branch,142128.34,229867.67,Western
926,2025-02-01,Eldoret,49059,67,Male,Savings,Deposit,Mobile,137068.76,776310.35,Western
927,2025-08-24,Nairobi,52076,59,Male,Current,Withdrawal,Branch,195698.71,651147.03,Coast
928,2025-09-27,Nakuru,48579,24,Male,Savings,Bill Payment,Branch,3558.71,129263.48,Central
929,2025-05-08,Nakuru,45525,51,Male,Savings,Loan Repayment,Branch,817.33,36169.4,Central
930,2025-07-24,Nakuru,76608,39,Male,Savings,Bill Payment,ATM,30872.58,118473.73,Western
931,2025-08-01,Eldoret,17219,51,Male,Savings,Transfer,ATM,143619.54,342080.24,Western
932,2025-07-15,Kisumu,99344,62,Male,Current,Withdrawal,Branch,76386.16,770465.32,Western
933,2025-07-21,Eldoret,90878,59,Female,Savings,Transfer,Mobile,100653.99,730503.54,Rift Valley
934,2025-01-14,Kisumu,60538,58,Male,Current,Withdrawal,Branch,63520.02,69207.07,Western
935,2025-11-29,Mombasa,32820,32,Female,Savings,Transfer,Internet,137652.01,517878.91,Western
936,2025-11-15,Nairobi,64707,60,Female,Current,Bill Payment,Internet,128553.88,20950.59,Rift Valley
937,2025-11-29,Nakuru,10722,49,Male,Current,Loan Repayment,Branch,144418.25,992795.28,Central
938,2025-04-28,Eldoret,37975,58,Female,Savings,Transfer,Internet,78249.29,620257.64,Rift Valley
939,2025-05-31,Nairobi,85771,20,Female,Savings,Bill Payment,Mobile,73168.73,378353.11,Rift Valley
940,2025-05-26,Nakuru,98391,51,Male,Savings,Deposit,ATM,87250.63,483638.18,Coast
941,2025-08-10,Mombasa,57649,47,Male,Current,Withdrawal,Branch,122137.24,883565.96,Western
942,2025-03-13,Mombasa,29871,75,Male,Savings,Loan Repayment,Internet,4672.56,736781.79,Western
943,2025-06-12,Nairobi,48327,64,Male,Current,Transfer,Internet,44564.58,808673.55,Rift Valley
944,2025-07-06,Mombasa,36083,63,Female,Current,Bill Payment,Internet,161455.22,150475.66,Rift Valley
945,2025-04-24,Nairobi,62491,34,Female,Current,Transfer,Mobile,183839.99,953375.23,Rift Valley
946,2025-04-03,Nairobi,54881,51,Female,Current,Deposit,Mobile,198625.92,307459.37,Western
947,2025-01-09,Kisumu,11145,61,Female,Current,Deposit,Mobile,166279.49,761186.91,Rift Valley
948,2025-10-15,Mombasa,65618,49,Female,Current,Loan Repayment,Branch,135897.91,894314.43,Rift Valley
949,2025-06-21,Nakuru,37577,42,Female,Savings,Deposit,Branch,190210.81,859023.68,Central
950,2025-10-07,Kisumu,77886,22,Male,Current,Bill Payment,ATM,150627.79,421166.41,Central
951,2025-04-10,Nakuru,30427,64,Male,Current,Bill Payment,Internet,157548.65,804713.28,Rift Valley
952,2025-09-07,Mombasa,33255,33,Male,Current,Loan Repayment,Internet,60219.21,677897.92,Western
953,2025-09-10,Nakuru,94320,65,Male,Current,Withdrawal,ATM,62088.07,21302.77,Central
954,2025-11-27,Mombasa,97037,42,Female,Current,Bill Payment,Branch,145370.8,831832.01,Western
955,2025-08-03,Kisumu,58038,39,Male,Current,Withdrawal,ATM,36623.03,79764.46,Western
956,2025-03-11,Eldoret,75435,68,Male,Current,Deposit,Branch,146429.94,656378.96,Central
957,2025-07-02,Nakuru,46827,29,Male,Savings,Transfer,Internet,120392.78,987015.12,Coast
958,2025-11-26,Eldoret,35729,20,Male,Current,Loan Repayment,Branch,1852.23,968544.11,Rift Valley
959,2025-06-30,Mombasa,63520,56,Male,Savings,Loan Repayment,Mobile,82491.81,573855.72,Coast
960,2025-09-03,Mombasa,50708,30,Female,Savings,Deposit,ATM,60697.0,317007.08,Coast
961,2025-08-20,Kisumu,18347,41,Male,Current,Transfer,Mobile,58322.16,424317.92,Rift Valley
962,2025-02-23,Mombasa,16298,38,Female,Savings,Transfer,Mobile,138154.82,160431.96,Rift Valley
963,2025-01-29,Nairobi,56121,74,Male,Current,Loan Repayment,Internet,102225.92,655942.19,Rift Valley
964,2025-07-23,Kisumu,63184,54,Female,Current,Transfer,Branch,174010.75,901435.24,Central
965,2025-07-01,Mombasa,95103,48,Male,Current,Deposit,Mobile,23198.0,486415.89,Coast
966,2025-05-03,Mombasa,73356,32,Female,Current,Transfer,Branch,186247.92,721413.84,Rift Valley
967,2025-11-17,Eldoret,21966,67,Female,Savings,Transfer,Branch,115881.26,188673.03,Rift Valley
968,2025-09-13,Kisumu,75021,34,Female,Savings,Withdrawal,Branch,174080.39,915102.97,Central
969,2025-03-02,Nakuru,22984,61,Female,Current,Bill Payment,ATM,174537.44,321346.93,Central
970,2025-08-19,Nairobi,96103,34,Female,Savings,Loan Repayment,ATM,46095.83,188837.27,Coast
971,2025-02-16,Nairobi,82936,56,Male,Savings,Loan Repayment,ATM,15312.14,919277.4,Rift Valley
972,2025-04-23,Nairobi,23142,26,Male,Current,Bill Payment,Internet,92966.48,12225.54,Western
973,2025-07-07,Nairobi,17430,18,Male,Current,Withdrawal,Branch,161399.22,115318.72,Western
974,2025-11-15,Nairobi,21024,26,Female,Savings,Loan Repayment,ATM,179426.82,849077.74,Rift Valley
975,2025-01-17,Nakuru,74138,72,Male,Current,Deposit,Internet,19988.44,255345.76,Coast
976,2025-03-28,Kisumu,37462,40,Male,Savings,Bill Payment,ATM,148783.17,283608.54,Coast
977,2025-08-04,Nakuru,45403,56,Male,Current,Deposit,Mobile,119114.64,283863.0,Rift Valley
978,2025-03-02,Kisumu,83143,36,Male,Current,Loan Repayment,ATM,145636.21,655091.55,Central
979,2025-12-19,Eldoret,33002,30,Male,Current,Deposit,Internet,108874.82,106182.66,Rift Valley
980,2025-08-01,Mombasa,66136,19,Male,Current,Loan Repayment,Internet,178394.62,324577.54,Central
981,2025-12-07,Kisumu,15106,59,Male,Current,Withdrawal,ATM,62974.24,862269.0,Central
982,2025-06-06,Nakuru,46562,44,Female,Current,Deposit,Internet,159713.51,864785.54,Rift Valley
983,2025-10-19,Kisumu,36532,65,Male,Savings,Deposit,Branch,23467.93,643198.41,Western
984,2025-03-23,Eldoret,11678,70,Female,Savings,Bill Payment,ATM,197114.19,925932.62,Central
985,2025-10-17,Nairobi,25359,63,Female,Savings,Bill Payment,ATM,33138.5,908377.77,Western
986,2025-08-31,Nakuru,65790,62,Male,Current,Bill Payment,Mobile,73242.07,166565.81,Rift Valley
987,2025-03-14,Nakuru,72183,52,Male,Current,Deposit,Mobile,87356.2,728746.35,Coast
988,2025-11-20,Nakuru,94342,30,Male,Current,Loan Repayment,Mobile,123988.51,396337.29,Coast
989,2025-06-21,Eldoret,16955,55,Female,Current,Deposit,ATM,123940.63,780234.88,Western
990,2025-07-26,Eldoret,74608,21,Female,Savings,Bill Payment,Internet,39486.02,317501.35,Central
991,2025-05-13,Kisumu,55554,51,Male,Current,Loan Repayment,ATM,118038.97,701237.13,Rift Valley
992,2025-03-08,Eldoret,17112,57,Male,Current,Bill Payment,Mobile,111066.66,596166.38,Central
993,2025-01-07,Kisumu,19586,41,Female,Current,Transfer,ATM,36237.3,461455.32,Western
994,2025-03-31,Mombasa,55731,57,Male,Current,Loan Repayment,Branch,24387.06,921319.64,Central
995,2025-11-03,Eldoret,51543,44,Female,Current,Withdrawal,Mobile,149177.48,948982.23,Coast
996,2025-12-20,Mombasa,44849,65,Female,Savings,Transfer,Internet,91699.9,587191.99,Rift Valley
997,2025-03-09,Mombasa,38408,45,Male,Savings,Withdrawal,Internet,2789.18,803477.36,Rift Valley
998,2025-07-22,Nakuru,99659,61,Male,Current,Transfer,ATM,154872.76,554067.52,Western
999,2025-03-11,Nairobi,88122,27,Female,Current,Bill Payment,ATM,192978.98,965830.95,Rift Valley
1000,2025-06-30,Eldoret,59602,35,Female,Current,Deposit,Internet,178244.15,670411.77,Central
1001,2025-07-28,Eldoret,90848,43,Female,Current,Deposit,ATM,190117.7,336782.61,Western
1002,2025-04-10,Mombasa,18401,43,Male,Savings,Deposit,Mobile,85775.77,599828.8,Central
1003,2025-03-19,Nairobi,85339,36,Male,Current,Bill Payment,Branch,34637.37,589121.45,Coast
1004,2025-05-26,Kisumu,67346,50,Male,Current,Transfer,Mobile,11275.2,348979.99,Central
1005,2025-04-29,Eldoret,71472,53,Male,Current,Deposit,Mobile,141018.88,155882.4,Western
1006,2025-04-30,Nairobi,82610,52,Male,Current,Withdrawal,Internet,160952.31,315167.79,Central
1007,2025-11-03,Kisumu,61043,47,Female,Savings,Transfer,Mobile,79904.37,671730.79,Rift Valley
1008,2025-09-17,Eldoret,24354,70,Female,Current,Deposit,Internet,98490.22,420555.33,Rift Valley
1009,2025-12-31,Eldoret,66037,44,Male,Current,Withdrawal,Internet,134029.36,438169.25,Rift Valley
1010,2025-08-16,Nairobi,39734,19,Female,Current,Transfer,ATM,61349.1,567552.18,Rift Valley
1011,2025-01-28,Nairobi,30130,27,Male,Current,Loan Repayment,Branch,149319.95,847153.08,Rift Valley
1012,2025-03-29,Eldoret,97447,71,Male,Savings,Bill Payment,ATM,188002.43,10245.76,Central
1013,2025-07-06,Eldoret,55133,24,Male,Savings,Loan Repayment,Internet,108296.6,67241.64,Rift Valley
1014,2025-02-20,Eldoret,44995,22,Male,Current,Withdrawal,Internet,86912.78,390749.07,Central
1015,2025-01-21,Mombasa,99856,63,Male,Savings,Bill Payment,Internet,52537.27,530090.48,Western
1016,2025-12-14,Nakuru,63725,43,Female,Current,Withdrawal,Branch,67017.78,466556.45,Western
1017,2025-09-25,Kisumu,98335,61,Male,Current,Loan Repayment,Branch,54010.3,913716.66,Western
1018,2025-09-18,Mombasa,84280,42,Female,Savings,Loan Repayment,ATM,186188.33,693496.91,Coast
1019,2025-10-18,Eldoret,91056,26,Male,Savings,Deposit,Internet,86887.67,233125.94,Western
1020,2025-07-08,Nakuru,98975,25,Male,Current,Transfer,ATM,181168.2,671316.81,Rift Valley
1021,2025-11-03,Nakuru,49148,20,Female,Savings,Transfer,Branch,84783.82,133368.25,Rift Valley
1022,2025-07-24,Kisumu,66691,56,Female,Current,Loan Repayment,Branch,82188.33,114952.92,Central
1023,2025-08-16,Eldoret,71398,58,Female,Current,Deposit,ATM,143354.08,479594.97,Central
1024,2025-09-08,Kisumu,72026,21,Male,Current,Withdrawal,Branch,18812.4,295884.99,Central
1025,2025-08-11,Kisumu,40503,31,Male,Current,Transfer,Branch,162783.63,796252.24,Central
1026,2025-12-08,Nakuru,17051,72,Female,Current,Deposit,ATM,106770.78,351862.35,Rift Valley
1027,2025-08-30,Nakuru,34536,75,Male,Current,Deposit,ATM,35315.3,412282.43,Rift Valley
1028,2025-03-09,Nakuru,70500,61,Female,Current,Withdrawal,ATM,169920.5,181131.27,Central
1029,2025-09-26,Kisumu,92655,25,Male,Current,Withdrawal,Branch,33523.47,94134.15,Coast
1030,2025-07-29,Eldoret,25242,47,Male,Savings,Transfer,Internet,143565.46,221484.42,Western
1031,2025-03-05,Nakuru,67483,33,Male,Current,Deposit,Mobile,140042.55,694969.26,Central
1032,2025-03-10,Mombasa,16183,25,Male,Savings,Transfer,Branch,186477.66,818152.56,Coast
1033,2025-05-29,Nakuru,18035,47,Male,Current,Transfer,Branch,9079.25,784244.22,Western
1034,2025-10-07,Eldoret,77624,27,Female,Savings,Bill Payment,Branch,188253.16,287108.38,Rift Valley
1035,2025-04-19,Mombasa,47209,44,Male,Current,Transfer,Branch,71721.55,971519.07,Western
1036,2025-12-19,Kisumu,48423,28,Female,Savings,Bill Payment,Mobile,136584.26,261242.36,Rift Valley
1037,2025-05-03,Nairobi,61620,44,Female,Current,Withdrawal,Branch,179216.72,645702.02,Central
1038,2025-11-06,Eldoret,44943,32,Male,Current,Loan Repayment,Branch,152063.39,131056.25,Rift Valley
1039,2025-02-24,Kisumu,78422,52,Male,Current,Withdrawal,Internet,84346.26,831094.15,Rift Valley
1040,2025-10-21,Nakuru,61116,30,Male,Current,Transfer,Branch,65162.47,14384.54,Rift Valley
1041,2025-09-26,Eldoret,36102,63,Male,Savings,Loan Repayment,Mobile,113416.56,534782.23,Rift Valley
1042,2025-09-18,Eldoret,51492,72,Male,Current,Bill Payment,Internet,105993.98,364396.01,Coast
1043,2025-08-25,Nakuru,13114,65,Female,Current,Loan Repayment,Branch,189436.73,231249.54,Rift Valley
1044,2025-10-18,Nakuru,78528,24,Male,Savings,Transfer,Internet,56027.45,529328.9,Central
1045,2025-01-12,Mombasa,78626,56,Male,Current,Transfer,Mobile,148246.31,178076.02,Central
1046,2025-04-01,Mombasa,93153,40,Female,Savings,Transfer,Internet,137758.16,184191.95,Rift Valley
1047,2025-11-08,Mombasa,94837,37,Male,Savings,Withdrawal,ATM,194378.64,547827.47,Rift Valley
1048,2025-04-20,Mombasa,37606,57,Female,Savings,Loan Repayment,Mobile,143014.28,788128.7,Western
1049,2025-08-11,Nairobi,40152,51,Female,Current,Withdrawal,Mobile,36186.16,442083.78,Western
1050,2025-05-02,Nairobi,12445,45,Male,Current,Bill Payment,Internet,80123.97,482669.63,Coast
1051,2025-01-09,Nairobi,52410,41,Female,Current,Transfer,Branch,108260.27,140587.49,Rift Valley
1052,2025-12-21,Kisumu,64636,32,Male,Savings,Withdrawal,Mobile,80067.38,744639.04,Western
1053,2025-04-27,Nairobi,38827,52,Female,Current,Deposit,Mobile,127606.02,170069.51,Coast
1054,2025-10-06,Eldoret,69433,21,Male,Savings,Transfer,Branch,74221.3,562757.22,Western
1055,2025-05-17,Eldoret,31367,25,Female,Current,Withdrawal,ATM,174661.13,154098.9,Coast
1056,2025-05-06,Mombasa,83348,47,Male,Savings,Withdrawal,Branch,84428.81,436861.87,Central
1057,2025-03-28,Kisumu,93679,73,Male,Current,Transfer,ATM,166719.5,920624.89,Coast
1058,2025-08-05,Mombasa,50807,35,Male,Savings,Loan Repayment,ATM,42422.24,259020.12,Western
1059,2025-03-30,Nairobi,71580,73,Female,Current,Withdrawal,Branch,114187.97,295299.64,Central
1060,2025-02-12,Nakuru,61909,35,Female,Savings,Bill Payment,ATM,70405.47,585439.35,Coast
1061,2025-08-27,Nakuru,15238,37,Male,Savings,Deposit,Branch,82902.73,147731.96,Rift Valley
1062,2025-10-31,Kisumu,52279,56,Female,Savings,Deposit,Branch,165539.52,550010.77,Rift Valley
1063,2025-03-24,Nakuru,72987,25,Female,Current,Transfer,ATM,113195.18,617484.26,Rift Valley
1064,2025-04-30,Nakuru,13309,45,Male,Savings,Loan Repayment,Internet,27251.91,520935.58,Coast
1065,2025-07-31,,64859,27,Male,Current,Loan Repayment,Mobile,184678.59,201346.72,Central
1066,2025-06-26,Nakuru,56069,59,Female,Current,Transfer,Internet,115926.83,588392.97,Western
1067,2025-05-26,Eldoret,43495,48,Female,Savings,Withdrawal,Branch,140207.13,693181.76,Western
1068,2025-11-23,Nairobi,22145,56,Female,Savings,Deposit,ATM,9227.06,818935.43,Central
1069,2025-12-31,Mombasa,93165,45,Female,Savings,Transfer,Branch,18261.88,905342.24,Central
1070,2025-11-05,Eldoret,78879,41,Female,Savings,Loan Repayment,ATM,54946.76,771602.58,Coast
1071,2025-07-20,Eldoret,85181,39,Female,Current,Bill Payment,Internet,33562.57,274405.46,Western
